Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
256.4799,0.0103,-0.1390,0.0103,0.0000,-0.0206,0.0085,-0.1268,0.2563,129.1479,-81.0262,129.3366,-81.0515
256.4999,0.0068,0.0354,0.0068,0.0000,-0.0137,0.0085,0.0406,1.2388,128.9492,-81.0032,129.1420,-81.0296
256.5199,0.0094,-0.0628,0.0094,0.0000,-0.0187,0.0084,-0.0525,-1.7612,128.7505,-80.9805,128.9407,-81.0069
256.5399,0.0161,-0.2356,0.0161,0.0000,-0.0323,0.0084,-0.2117,-4.7611,128.5517,-80.9589,128.7347,-80.9837
256.5599,0.0077,0.1344,0.0077,0.0000,-0.0154,0.0084,0.1414,-1.7612,128.3528,-80.9377,128.5448,-80.9623
256.5799,0.0150,-0.1615,0.0150,0.0000,-0.0299,0.0084,-0.1400,-4.7611,128.1538,-80.9176,128.3671,-80.9423
256.5999,0.0116,0.0156,0.0116,0.0000,-0.0233,0.0083,0.0305,-1.7612,127.9548,-80.8978,128.1422,-80.9169
256.6199,-0.0066,0.5432,-0.0066,0.0000,0.0132,0.0083,0.5217,1.2388,127.7558,-80.8778,127.9488,-80.8950
256.6399,-0.0139,0.4691,-0.0139,0.0000,0.0277,0.0084,0.4330,4.2388,127.5569,-80.8568,127.7433,-80.8718
256.6599,-0.0068,0.0166,-0.0068,0.0000,0.0135,0.0084,-0.0053,1.2388,127.3581,-80.8356,127.5545,-80.8505
256.6799,-0.0138,0.2308,-0.0138,0.0000,0.0277,0.0084,0.1947,4.2388,127.1593,-80.8134,127.3706,-80.8297
256.6999,-0.0081,-0.0491,-0.0081,0.0000,0.0162,0.0084,-0.0737,1.2388,126.9606,-80.7909,127.1571,-80.8056
256.7199,-0.0085,0.0045,-0.0085,0.0000,0.0170,0.0084,-0.0210,0.1586,126.7618,-80.7684,126.9574,-80.7830
256.7399,-0.0158,0.2349,-0.0158,0.0000,0.0317,0.0085,0.1947,3.1586,126.5632,-80.7452,126.7488,-80.7594
256.7599,-0.0076,-0.1185,-0.0076,0.0000,0.0153,0.0085,-0.1423,0.1586,126.3645,-80.7220,126.5604,-80.7381
256.7799,-0.0118,0.0837,-0.0118,0.0000,0.0235,0.0085,0.0516,2.9279,126.1660,-80.6981,126.3551,-80.7149
256.7999,-0.0071,-0.0837,-0.0071,0.0000,0.0142,0.0085,-0.1065,-0.0721,125.9674,-80.6742,126.1610,-80.6930
256.8199,-0.0136,0.1703,-0.0136,0.0000,0.0273,0.0086,0.1345,2.9279,125.7689,-80.6497,125.9546,-80.6696
256.8399,-0.0118,0.0405,-0.0118,0.0000,0.0236,0.0086,0.0084,1.4190,125.5704,-80.6249,125.7807,-80.6499
256.8599,0.0017,-0.3655,0.0017,0.0000,-0.0033,0.0086,-0.3707,-1.5810,125.3720,-80.6004,125.5693,-80.6260
256.8799,0.0035,-0.2149,0.0035,0.0000,-0.0070,0.0086,-0.2165,-4.5810,125.1733,-80.5769,125.3704,-80.6035
256.8999,0.0143,-0.4161,0.0143,0.0000,-0.0286,0.0085,-0.3961,-7.5810,124.9745,-80.5551,125.1593,-80.5796
256.9199,0.0125,-0.1423,0.0125,0.0000,-0.0250,0.0085,-0.1258,-4.9815,124.7756,-80.5345,124.9860,-80.5601
256.9399,0.0055,0.1365,0.0055,0.0000,-0.0111,0.0085,0.1390,-1.9815,124.5766,-80.5142,124.7806,-80.5368
256.9599,-0.0089,0.4910,-0.0089,0.0000,0.0179,0.0085,0.4645,1.0185,124.3777,-80.4938,124.5678,-80.5128
256.9799,-0.0058,0.1386,-0.0058,0.0000,0.0116,0.0085,0.1185,4.0185,124.1788,-80.4724,124.3727,-80.4907
256.9999,-0.0139,0.3130,-0.0139,0.0000,0.0277,0.0086,0.2767,7.0185,123.9801,-80.4495,124.1659,-80.4674
257.0199,-0.0057,-0.0844,-0.0057,0.0000,0.0114,0.0086,-0.1044,4.0185,123.7815,-80.4257,123.9757,-80.4459
257.0399,-0.0075,0.0266,-0.0075,0.0000,0.0150,0.0086,0.0031,1.0185,123.5830,-80.4017,123.7745,-80.4232
257.0599,-0.0015,-0.1543,-0.0015,0.0000,0.0029,0.0086,-0.1659,-1.9815,123.3844,-80.3781,123.5845,-80.4017
257.0799,0.0037,-0.2169,0.0037,0.0000,-0.0074,0.0086,-0.2181,-4.9815,123.1857,-80.3556,123.3878,-80.3796
257.0999,0.0092,-0.2598,0.0092,0.0000,-0.0184,0.0086,-0.2499,-7.9815,122.9867,-80.3349,123.1946,-80.3578
257.1199,-0.0144,0.5842,-0.0144,0.0000,0.0288,0.0086,0.5468,-4.9815,122.7877,-80.3153,123.0011,-80.3360
257.1399,-0.0163,0.3355,-0.0163,0.0000,0.0325,0.0086,0.2943,-1.9815,122.5886,-80.2962,122.8039,-80.3138
257.1599,-0.0129,0.0699,-0.0129,0.0000,0.0257,0.0087,0.0355,1.0185,122.3896,-80.2768,122.5784,-80.2884
257.1799,-0.0100,-0.0365,-0.0100,0.0000,0.0199,0.0087,-0.0651,-1.2770,122.1905,-80.2577,122.3934,-80.2676
257.1999,-0.0137,0.1116,-0.0137,0.0000,0.0274,0.0087,0.0755,1.7230,121.9914,-80.2382,122.1967,-80.2455
257.2199,-0.0174,0.1797,-0.0174,0.0000,0.0348,0.0087,0.1362,4.7230,121.7925,-80.2177,121.9857,-80.2218
257.2399,-0.0199,0.1788,-0.0199,0.0000,0.0398,0.0088,0.1302,6.2575,121.5937,-80.1958,121.7849,-80.1993
257.2599,-0.0225,0.1827,-0.0225,0.0000,0.0449,0.0088,0.1290,6.3944,121.3951,-80.1725,121.5821,-80.1766
257.2799,-0.0168,-0.0579,-0.0168,0.0000,0.0336,0.0089,-0.1004,3.3944,121.1965,-80.1484,121.3983,-80.1560
257.2999,-0.0149,-0.0599,-0.0149,0.0000,0.0297,0.0089,-0.0985,0.3944,120.9980,-80.1242,121.1986,-80.1336
257.3199,-0.0173,0.0668,-0.0173,0.0000,0.0345,0.0089,0.0233,2.3366,120.7995,-80.0995,121.0108,-80.1127
257.3399,-0.0128,-0.0805,-0.0128,0.0000,0.0255,0.0089,-0.1149,-0.6634,120.6010,-80.0749,120.7932,-80.0884
257.3599,-0.0089,-0.1323,-0.0089,0.0000,0.0178,0.0090,-0.1590,-3.6634,120.4024,-80.0512,120.6058,-80.0674
257.3799,-0.0085,-0.0543,-0.0085,0.0000,0.0171,0.0090,-0.0804,-1.9021,120.2038,-80.0278,120.4088,-80.0455
257.3999,-0.0127,0.1141,-0.0127,0.0000,0.0253,0.0090,0.0797,1.0979,120.0052,-80.0043,120.1929,-80.0214
257.4199,-0.0146,0.1263,-0.0146,0.0000,0.0291,0.0090,0.0881,4.0979,119.8067,-79.9798,119.9916,-79.9991
257.4399,-0.0144,0.0709,-0.0144,0.0000,0.0287,0.0091,0.0331,2.4816,119.6083,-79.9548,119.7926,-79.9770
257.4599,0.0148,-0.8171,0.0148,0.0000,-0.0296,0.0090,-0.7966,-0.5184,119.4098,-79.9299,119.6227,-79.9581
257.4799,0.0064,-0.1233,0.0064,0.0000,-0.0128,0.0090,-0.1195,-3.5184,119.2113,-79.9057,119.4048,-79.9339
257.4999,0.0078,-0.0985,0.0078,0.0000,-0.0156,0.0090,-0.0919,-3.4480,119.0127,-79.8824,119.2064,-79.9118
257.5199,0.0135,-0.2188,0.0135,0.0000,-0.0271,0.0090,-0.2007,-6.4480,118.8139,-79.8604,119.0228,-79.8914
257.5399,0.0108,-0.0247,0.0108,0.0000,-0.0216,0.0090,-0.0121,-3.4480,118.6150,-79.8393,118.8205,-79.8689
257.5599,0.0103,-0.0043,0.0103,0.0000,-0.0207,0.0089,0.0075,-0.4480,118.4161,-79.8182,118.6065,-79.8451
257.5799,0.0103,-0.0087,0.0103,0.0000,-0.0207,0.0089,0.0031,-0.3043,118.2172,-79.7972,118.4240,-79.8248
257.5999,0.0077,0.0676,0.0077,0.0000,-0.0154,0.0089,0.0741,2.3659,118.0184,-79.7757,118.2229,-79.8025
257.6199,0.0072,0.0405,0.0072,0.0000,-0.0145,0.0089,0.0461,1.4185,117.8196,-79.7539,118.0239,-79.7803
257.6399,0.0055,0.0660,0.0055,0.0000,-0.0111,0.0089,0.0682,2.3107,117.6208,-79.7315,117.8151,-79.7571
257.6599,0.0039,0.0760,0.0039,0.0000,-0.0078,0.0089,0.0750,2.6615,117.4221,-79.7086,117.6206,-79.7354
257.6799,0.0158,-0.3210,0.0158,0.0000,-0.0316,0.0088,-0.2982,-0.3385,117.2234,-79.6857,117.4066,-79.7116
257.6999,0.0094,0.0377,0.0094,0.0000,-0.0187,0.0088,0.0476,1.3191,117.0248,-79.6625,117.2153,-79.6903
257.7199,0.0072,0.0755,0.0072,0.0000,-0.0144,0.0088,0.0811,2.6410,116.8262,-79.6388,117.0208,-79.6686
257.7399,0.0151,-0.2064,0.0151,0.0000,-0.0303,0.0088,-0.1849,-0.3590,116.6276,-79.6151,116.8381,-79.6482
257.7599,0.0097,0.0577,0.0097,0.0000,-0.0195,0.0088,0.0685,2.0204,116.4291,-79.5910,116.6245,-79.6244
257.7799,0.0169,-0.1932,0.0169,0.0000,-0.0337,0.0087,-0.1682,-0.9796,116.2305,-79.5671,116.4155,-79.6010
257.7999,0.0139,-0.0095,0.0139,0.0000,-0.0277,0.0087,0.0095,-0.3313,116.0319,-79.5433,116.2247,-79.5797
257.8199,0.0207,-0.2180,0.0207,0.0000,-0.0413,0.0087,-0.1853,-3.3313,115.8333,-79.5202,116.0159,-79.5564
257.8399,0.0186,-0.0523,0.0186,0.0000,-0.0371,0.0086,-0.0238,-1.8301,115.6346,-79.4975,115.8216,-79.5346
257.8599,0.0172,0.0021,0.0172,0.0000,-0.0344,0.0086,0.0279,0.0743,115.4359,-79.4749,115.6389,-79.5142
257.8799,0.0213,-0.1368,0.0213,0.0000,-0.0426,0.0085,-0.1027,-2.9257,115.2371,-79.4528,115.4475,-79.4927
257.8999,0.0211,-0.0720,0.0211,0.0000,-0.0421,0.0085,-0.0383,-2.5190,115.0382,-79.4313,115.2219,-79.4674
257.9199,0.0162,0.0931,0.0162,0.0000,-0.0325,0.0085,0.1171,0.4810,114.8394,-79.4097,115.0314,-79.4461
257.9399,0.0151,0.0609,0.0151,0.0000,-0.0303,0.0084,0.0828,2.1329,114.6406,-79.3877,114.8414,-79.4247
257.9599,0.0171,-0.0440,0.0171,0.0000,-0.0342,0.0084,-0.0182,-0.8671,114.4418,-79.3658,114.6482,-79.4030
257.9799,0.0140,0.0581,0.0140,0.0000,-0.0280,0.0084,0.0777,2.0318,114.2431,-79.3435,114.4419,-79.3798
257.9999,0.0157,-0.0361,0.0157,0.0000,-0.0315,0.0083,-0.0130,-0.9682,114.0443,-79.3214,114.2489,-79.3581
258.0199,0.0181,-0.0996,0.0181,0.0000,-0.0362,0.0083,-0.0717,-3.4847,113.8454,-79.3000,114.0546,-79.3362
258.0399,0.0167,-0.0180,0.0167,0.0000,-0.0334,0.0083,0.0071,-0.6308,113.6466,-79.2788,113.8330,-79.3112
258.0599,0.0121,0.1162,0.0121,0.0000,-0.0241,0.0082,0.1321,2.3692,113.4477,-79.2571,113.6496,-79.2905
258.0799,0.0139,-0.0130,0.0139,0.0000,-0.0279,0.0082,0.0067,-0.4535,113.2489,-79.2355,113.4557,-79.2686
258.0999,0.0168,-0.1035,0.0168,0.0000,-0.0337,0.0082,-0.0780,-3.4535,113.0500,-79.2146,113.2341,-79.2435
258.1199,0.0093,0.1640,0.0093,0.0000,-0.0187,0.0082,0.1745,-0.4535,112.8511,-79.1939,113.0443,-79.2220
258.1399,0.0062,0.1594,0.0062,0.0000,-0.0125,0.0082,0.1637,2.5465,112.6522,-79.1726,112.8512,-79.2001
258.1599,0.0083,0.0053,0.0083,0.0000,-0.0167,0.0081,0.0139,0.1867,112.4534,-79.1512,112.6450,-79.1767
258.1799,0.0038,0.1338,0.0038,0.0000,-0.0075,0.0081,0.1332,3.1867,112.2546,-79.1292,112.4521,-79.1548
258.1999,0.0051,0.0198,0.0051,0.0000,-0.0102,0.0081,0.0219,0.6935,112.0558,-79.1069,112.2502,-79.1318
258.2199,0.0127,-0.2197,0.0127,0.0000,-0.0254,0.0081,-0.2024,-2.3065,111.8570,-79.0852,112.0679,-79.1110
258.2399,0.0036,0.1658,0.0036,0.0000,-0.0072,0.0081,0.1649,0.6935,111.6582,-79.0634,111.8537,-79.0866
258.2599,0.0063,-0.0083,0.0063,0.0000,-0.0127,0.0081,-0.0037,-0.2891,111.4594,-79.0416,111.6519,-79.0635
258.2799,-0.0102,0.4886,-0.0102,0.0000,0.0205,0.0081,0.4600,2.7109,111.2607,-79.0192,111.4696,-79.0427
258.2999,-0.0079,0.1614,-0.0079,0.0000,0.0157,0.0081,0.1376,5.6495,111.0621,-78.9955,111.2685,-79.0197
258.3199,0.0061,-0.3313,0.0061,0.0000,-0.0122,0.0081,-0.3273,2.6495,110.8635,-78.9713,111.0560,-78.9953
258.3399,0.0067,-0.1669,0.0067,0.0000,-0.0134,0.0081,-0.1617,-0.3505,110.6650,-78.9471,110.8697,-78.9739
258.3599,0.0080,-0.1156,0.0080,0.0000,-0.0159,0.0081,-0.1078,-3.3505,110.4664,-78.9237,110.6574,-78.9495
258.3799,0.0109,-0.1439,0.0109,0.0000,-0.0219,0.0080,-0.1301,-5.0372,110.2676,-78.9014,110.4558,-78.9262
258.3999,0.0071,0.0421,0.0071,0.0000,-0.0143,0.0080,0.0483,-2.0372,110.0688,-78.8795,110.2736,-78.9052
258.4199,0.0070,0.0178,0.0070,0.0000,-0.0141,0.0080,0.0239,0.6230,109.8700,-78.8575,110.0753,-78.8823
258.4399,0.0119,-0.1393,0.0119,0.0000,-0.0237,0.0080,-0.1235,-2.3770,109.6712,-78.8361,109.8582,-78.8572
258.4599,-0.0050,0.4315,-0.0050,0.0000,0.0099,0.0080,0.4136,0.6230,109.4724,-78.8145,109.6762,-78.8361
258.4799,-0.0035,0.1563,-0.0035,0.0000,0.0069,0.0080,0.1414,3.6230,109.2736,-78.7921,109.4754,-78.8127
258.4999,-0.0055,0.1391,-0.0055,0.0000,0.0110,0.0080,0.1200,4.8673,109.0750,-78.7686,109.2787,-78.7899
258.5199,-0.0030,-0.0017,-0.0030,0.0000,0.0061,0.0080,-0.0158,1.8673,108.8764,-78.7447,109.0771,-78.7664
258.5399,-0.0044,0.0483,-0.0044,0.0000,0.0088,0.0080,0.0314,1.6914,108.6779,-78.7204,108.8807,-78.7435
258.5599,-0.0143,0.3251,-0.0143,0.0000,0.0286,0.0081,0.2885,4.6914,108.4795,-78.6951,108.6638,-78.7181
258.5799,0.0030,-0.3515,0.0030,0.0000,-0.0060,0.0081,-0.3536,1.6914,108.2812,-78.6694,108.4820,-78.6968
258.5999,0.0050,-0.2151,0.0050,0.0000,-0.0101,0.0080,-0.2130,-1.3086,108.0828,-78.6440,108.2840,-78.6736
258.6199,0.0161,-0.4274,0.0161,0.0000,-0.0322,0.0080,-0.4032,-4.3086,107.8843,-78.6195,108.0672,-78.6481
258.6399,0.0072,0.0619,0.0072,0.0000,-0.0145,0.0080,0.0684,-1.3086,107.6858,-78.5954,107.8855,-78.6267
258.6599,0.0077,0.0106,0.0077,0.0000,-0.0154,0.0080,0.0180,0.3717,107.4873,-78.5711,107.6850,-78.6030
258.6799,0.0088,-0.0328,0.0088,0.0000,-0.0176,0.0080,-0.0231,-1.1466,107.2887,-78.5472,107.4887,-78.5798
258.6999,0.0089,-0.0231,0.0089,0.0000,-0.0178,0.0080,-0.0132,-0.8080,107.0901,-78.5234,107.2877,-78.5560
258.7199,0.0095,-0.0330,0.0095,0.0000,-0.0190,0.0079,-0.0220,-1.1555,106.8915,-78.4998,107.0916,-78.5327
258.7399,0.0179,-0.2722,0.0179,0.0000,-0.0358,0.0079,-0.2442,-4.1555,106.6928,-78.4772,106.8751,-78.5070
258.7599,0.0082,0.1531,0.0082,0.0000,-0.0164,0.0079,0.1617,-1.1555,106.4941,-78.4548,106.6936,-78.4853
258.7799,0.0071,0.0955,0.0071,0.0000,-0.0143,0.0079,0.1019,1.8445,106.2954,-78.4320,106.4958,-78.4617
258.7999,0.0164,-0.2365,0.0164,0.0000,-0.0327,0.0078,-0.2117,-1.1555,106.0966,-78.4095,106.2794,-78.4358
258.8199,0.0048,0.2261,0.0048,0.0000,-0.0096,0.0078,0.2279,1.8445,105.8979,-78.3866,106.0981,-78.4141
258.8399,0.0035,0.1394,0.0035,0.0000,-0.0069,0.0078,0.1384,4.8445,105.6994,-78.3626,105.8980,-78.3900
258.8599,0.0047,0.0251,0.0047,0.0000,-0.0094,0.0078,0.0267,1.8445,105.5009,-78.3381,105.7021,-78.3664
258.8799,0.0041,0.0283,0.0041,0.0000,-0.0082,0.0078,0.0287,0.9922,105.3024,-78.3135,105.5014,-78.3422
258.8999,0.0060,-0.0456,0.0060,0.0000,-0.0121,0.0078,-0.0413,-1.5947,105.1039,-78.2892,105.3058,-78.3185
258.9199,0.0145,-0.2754,0.0145,0.0000,-0.0290,0.0078,-0.2541,-4.5947,104.9053,-78.2660,105.0897,-78.2923
258.9399,0.0055,0.1352,0.0055,0.0000,-0.0110,0.0077,0.1384,-1.5947,104.7066,-78.2430,104.9086,-78.2703
258.9599,0.0058,0.0489,0.0058,0.0000,-0.0116,0.0077,0.0528,1.4053,104.5079,-78.2198,104.7114,-78.2463
258.9799,0.0124,-0.1778,0.0124,0.0000,-0.0248,0.0077,-0.1606,-1.5947,104.3092,-78.1970,104.4955,-78.2199
258.9999,0.0054,0.1219,0.0054,0.0000,-0.0107,0.0077,0.1249,1.4053,104.1106,-78.1738,104.3145,-78.1978
259.0199,-0.0044,0.3428,-0.0044,0.0000,0.0087,0.0077,0.3264,4.4053,103.9120,-78.1496,104.1149,-78.1733
259.0399,-0.0074,0.2511,-0.0074,0.0000,0.0148,0.0077,0.2286,7.4053,103.7137,-78.1238,103.9194,-78.1492
259.0599,0.0054,-0.2574,0.0054,0.0000,-0.0108,0.0077,-0.2544,4.4053,103.5155,-78.0970,103.7191,-78.1245
259.0799,0.0073,-0.1718,0.0073,0.0000,-0.0145,0.0077,-0.1650,1.4053,103.3174,-78.0699,103.5084,-78.0985
259.0999,0.0098,-0.1552,0.0098,0.0000,-0.0196,0.0077,-0.1433,-1.5947,103.1192,-78.0432,103.3083,-78.0737
259.1199,0.0117,-0.1322,0.0117,0.0000,-0.0234,0.0077,-0.1165,-4.5947,102.9208,-78.0175,103.1276,-78.0512
259.1399,0.0091,0.0102,0.0091,0.0000,-0.0182,0.0076,0.0207,-1.5947,102.7224,-77.9921,102.9155,-78.0248
259.1599,0.0104,-0.0392,0.0104,0.0000,-0.0207,0.0076,-0.0261,-1.3734,102.5240,-77.9670,102.7155,-77.9998
259.1799,0.0150,-0.1636,0.0150,0.0000,-0.0300,0.0076,-0.1412,-4.3734,102.3255,-77.9429,102.5350,-77.9772
259.1999,0.0113,0.0243,0.0113,0.0000,-0.0227,0.0076,0.0395,-1.3734,102.1269,-77.9191,102.3164,-77.9498
259.2199,0.0067,0.1398,0.0067,0.0000,-0.0135,0.0075,0.1458,1.6266,101.9284,-77.8950,102.1257,-77.9258
259.2399,0.0083,0.0122,0.0083,0.0000,-0.0166,0.0075,0.0212,0.4262,101.7298,-77.8707,101.9218,-77.9000
259.2599,0.0053,0.0910,0.0053,0.0000,-0.0105,0.0075,0.0940,3.1852,101.5314,-77.8458,101.7309,-77.8759
259.2799,0.0097,-0.0936,0.0097,0.0000,-0.0194,0.0075,-0.0818,0.1852,101.3330,-77.8208,101.5392,-77.8515
259.2999,0.0127,-0.1386,0.0127,0.0000,-0.0255,0.0075,-0.1207,-2.8148,101.1344,-77.7964,101.3206,-77.8237
259.3199,0.0066,0.1101,0.0066,0.0000,-0.0133,0.0075,0.1159,0.1852,100.9359,-77.7720,101.1396,-77.8006
259.3399,0.0127,-0.1361,0.0127,0.0000,-0.0255,0.0074,-0.1180,-2.8148,100.7374,-77.7482,100.9480,-77.7761
259.3599,0.0078,0.0774,0.0078,0.0000,-0.0156,0.0074,0.0855,0.1852,100.5388,-77.7244,100.7296,-77.7481
259.3799,-0.0034,0.3642,-0.0034,0.0000,0.0069,0.0074,0.3499,3.1852,100.3403,-77.6998,100.5422,-77.7240
259.3999,-0.0117,0.4156,-0.0117,0.0000,0.0234,0.0075,0.3848,6.1852,100.1420,-77.6739,100.3520,-77.6994
259.4199,-0.0067,0.0531,-0.0067,0.0000,0.0134,0.0075,0.0322,3.1852,99.9438,-77.6473,100.1487,-77.6731
259.4399,-0.0147,0.2722,-0.0147,0.0000,0.0293,0.0075,0.2354,6.1852,99.7457,-77.6193,99.9584,-77.6484
259.4599,0.0091,-0.5682,0.0091,0.0000,-0.0182,0.0075,-0.5575,3.1852,99.5478,-77.5906,99.7366,-77.6195
259.4799,0.0106,-0.3034,0.0106,0.0000,-0.0213,0.0075,-0.2895,0.1852,99.3499,-77.5619,99.5570,-77.5961
259.4999,0.0130,-0.2134,0.0130,0.0000,-0.0261,0.0074,-0.1948,-2.8148,99.1519,-77.5338,99.3381,-77.5674
259.5199,0.0097,-0.0056,0.0097,0.0000,-0.0194,0.0074,0.0064,-0.1956,98.9539,-77.5057,99.1472,-77.5423
259.5399,0.0190,-0.2860,0.0190,0.0000,-0.0379,0.0074,-0.2555,-3.1956,98.7557,-77.4784,98.9371,-77.5146
259.5599,0.0128,0.0413,0.0128,0.0000,-0.0255,0.0073,0.0595,-0.1956,98.5576,-77.4510,98.7580,-77.4909
259.5799,0.0140,-0.0299,0.0140,0.0000,-0.0281,0.0073,-0.0091,-1.0450,98.3595,-77.4239,98.5607,-77.4647
259.5999,0.0161,-0.0870,0.0161,0.0000,-0.0323,0.0073,-0.0621,-3.0459,98.1612,-77.3975,98.3657,-77.4388
259.6199,0.0166,-0.0678,0.0166,0.0000,-0.0333,0.0073,-0.0418,-2.3734,97.9629,-77.3716,98.1685,-77.4125
259.6399,0.0146,0.0171,0.0146,0.0000,-0.0291,0.0072,0.0391,0.5999,97.7646,-77.3456,97.9550,-77.3839
259.6599,0.0128,0.0481,0.0128,0.0000,-0.0256,0.0072,0.0665,1.6828,97.5663,-77.3192,97.7606,-77.3578
259.6799,0.0192,-0.1804,0.0192,0.0000,-0.0384,0.0072,-0.1491,-1.3172,97.3680,-77.2931,97.5500,-77.3294
259.6999,0.0116,0.1294,0.0116,0.0000,-0.0232,0.0071,0.1455,1.6828,97.1698,-77.2667,97.3674,-77.3047
259.7199,0.0131,0.0039,0.0131,0.0000,-0.0262,0.0071,0.0230,0.1373,96.9716,-77.2402,97.1751,-77.2787
259.7399,0.0135,-0.0216,0.0135,0.0000,-0.0271,0.0071,-0.0016,-0.7546,96.7733,-77.2138,96.9783,-77.2519
259.7599,0.0157,-0.0857,0.0157,0.0000,-0.0314,0.0071,-0.0613,-2.9995,96.5750,-77.1881,96.7840,-77.2254
259.7799,0.0161,-0.0634,0.0161,0.0000,-0.0322,0.0070,-0.0382,-2.2173,96.3766,-77.1630,96.5873,-77.1984
259.7999,0.0071,0.2272,0.0071,0.0000,-0.0142,0.0070,0.2343,0.7827,96.1782,-77.1376,96.3786,-77.1698
259.8199,0.0087,0.0479,0.0087,0.0000,-0.0174,0.0070,0.0584,1.6773,95.9798,-77.1119,96.1850,-77.1431
259.8399,0.0078,0.0413,0.0078,0.0000,-0.0157,0.0070,0.0500,1.4463,95.7815,-77.0858,95.9722,-77.1136
259.8599,0.0118,-0.1045,0.0118,0.0000,-0.0236,0.0070,-0.0879,-1.5537,95.5832,-77.0601,95.7930,-77.0887
259.8799,-0.0013,0.3340,-0.0013,0.0000,0.0025,0.0070,0.3246,1.4463,95.3849,-77.0341,95.5844,-77.0597
259.8999,-0.0099,0.4120,-0.0099,0.0000,0.0198,0.0070,0.3851,4.4463,95.1867,-77.0071,95.3948,-77.0332
259.9199,-0.0050,0.0495,-0.0050,0.0000,0.0099,0.0070,0.0326,1.7328,94.9886,-76.9797,95.1910,-77.0046
259.9399,-0.0150,0.3310,-0.0150,0.0000,0.0300,0.0070,0.2939,4.7328,94.7906,-76.9513,94.9747,-76.9742
259.9599,-0.0057,-0.1102,-0.0057,0.0000,0.0114,0.0070,-0.1287,1.7328,94.5927,-76.9224,94.7863,-76.9476
259.9799,-0.0086,0.0469,-0.0086,0.0000,0.0171,0.0070,0.0227,1.6413,94.3949,-76.8933,94.6012,-76.9213
259.9999,-0.0099,0.0744,-0.0099,0.0000,0.0198,0.0071,0.0475,2.6049,94.1971,-76.8635,94.3853,-76.8906
260.0199,0.0009,-0.2745,0.0009,0.0000,-0.0018,0.0071,-0.2797,-0.3951,93.9993,-76.8338,94.1962,-76.8636
260.0399,0.0118,-0.4444,0.0118,0.0000,-0.0236,0.0070,-0.4278,-3.3951,93.8014,-76.8049,93.9875,-76.8337
260.0599,0.0091,-0.1256,0.0091,0.0000,-0.0182,0.0070,-0.1144,-4.3969,93.6034,-76.7769,93.8099,-76.8082
260.0799,0.0052,0.0548,0.0052,0.0000,-0.0104,0.0070,0.0582,-1.3969,93.4053,-76.7493,93.5982,-76.7776
260.0999,0.0015,0.1340,0.0015,0.0000,-0.0029,0.0070,0.1299,1.6031,93.2073,-76.7213,93.4066,-76.7499
260.1199,-0.0029,0.1907,-0.0029,0.0000,0.0057,0.0070,0.1779,4.6031,93.0094,-76.6923,93.2101,-76.7213
260.1399,-0.0061,0.1876,-0.0061,0.0000,0.0122,0.0070,0.1684,6.5659,92.8117,-76.6618,93.0034,-76.6911
260.1599,0.0013,-0.1279,0.0013,0.0000,-0.0027,0.0070,-0.1323,3.5659,92.6142,-76.6305,92.8121,-76.6631
260.1799,0.0052,-0.1688,0.0052,0.0000,-0.0104,0.0070,-0.1654,0.5659,92.4167,-76.5992,92.6175,-76.6345
260.1999,0.0056,-0.0906,0.0056,0.0000,-0.0113,0.0070,-0.0863,-2.4341,92.2190,-76.5683,92.4159,-76.6048
260.2199,0.0152,-0.3265,0.0152,0.0000,-0.0303,0.0070,-0.3031,-5.4341,92.0213,-76.5387,92.2312,-76.5774
260.2399,0.0155,-0.1689,0.0155,0.0000,-0.0311,0.0069,-0.1448,-5.9129,91.8233,-76.5103,92.0067,-76.5440
260.2599,0.0065,0.1801,0.0065,0.0000,-0.0131,0.0069,0.1863,-2.9129,91.6252,-76.4826,91.8205,-76.5162
260.2799,0.0054,0.1119,0.0054,0.0000,-0.0107,0.0069,0.1157,0.0871,91.4271,-76.4549,91.6214,-76.4864
260.2999,0.0075,-0.0171,0.0075,0.0000,-0.0150,0.0069,-0.0089,-0.5970,91.2290,-76.4273,91.4339,-76.4582
260.3199,-0.0060,0.3924,-0.0060,0.0000,0.0121,0.0069,0.3735,2.4030,91.0310,-76.3992,91.2350,-76.4282
260.3399,-0.0126,0.3793,-0.0126,0.0000,0.0251,0.0069,0.3472,5.4030,90.8332,-76.3699,91.0190,-76.3955
260.3599,-0.0088,0.0728,-0.0088,0.0000,0.0176,0.0070,0.0483,2.5467,90.6354,-76.3401,90.8253,-76.3660
260.3799,-0.0063,-0.0277,-0.0063,0.0000,0.0126,0.0070,-0.0473,-0.4533,90.4377,-76.3103,90.6413,-76.3379
260.3999,-0.0058,-0.0158,-0.0058,0.0000,0.0116,0.0070,-0.0345,-0.5540,90.2399,-76.2806,90.4427,-76.3074
260.4199,-0.0059,0.0063,-0.0059,0.0000,0.0118,0.0070,-0.0125,0.2205,90.0421,-76.2510,90.2366,-76.2757
