Time(s),LateralError(m),ControlOutput(u),VehiclePosX(m),ReferencePosX(m),VehicleGlobalX,VehicleGlobalZ,TargetGlobalX,TargetGlobalZ
269.8999,-0.0083,0.1434,-0.0083,0.0000,10.9327,-30.1800,11.0438,-30.3379
269.9199,-0.0106,0.1490,-0.0106,0.0000,10.8227,-30.0130,10.9428,-30.1832
269.9399,-0.0099,0.0681,-0.0099,0.0000,10.7132,-29.8456,10.8325,-30.0138
269.9599,-0.0088,0.0187,-0.0088,0.0000,10.6039,-29.6782,10.7202,-29.8402
269.9799,-0.0144,0.1931,-0.0144,0.0000,10.4954,-29.5101,10.6066,-29.6641
269.9999,-0.0116,0.0279,-0.0116,0.0000,10.3872,-29.3420,10.5016,-29.5004
270.0199,-0.0157,0.1596,-0.0157,0.0000,10.2799,-29.1732,10.4025,-29.3453
270.0399,-0.0120,-0.0137,-0.0120,0.0000,10.1728,-29.0043,10.2916,-29.1710
270.0599,-0.0128,0.0430,-0.0128,0.0000,10.0661,-28.8351,10.1789,-28.9930
270.0799,-0.0115,0.0019,-0.0115,0.0000,9.9594,-28.6659,10.0748,-28.8276
270.0999,-0.0119,0.0355,-0.0119,0.0000,9.8530,-28.4966,9.9697,-28.6601
270.1199,-0.0151,0.1346,-0.0151,0.0000,9.7475,-28.3266,9.8680,-28.4972
270.1399,-0.0123,0.0026,-0.0123,0.0000,9.6424,-28.1565,9.7580,-28.3202
270.1599,-0.0146,0.0947,-0.0146,0.0000,9.5381,-27.9858,9.6485,-28.1432
270.1799,-0.0146,0.0693,-0.0146,0.0000,9.4344,-27.8148,9.5527,-27.9874
270.1999,-0.0114,-0.0400,-0.0114,0.0000,9.3305,-27.6439,9.4455,-27.8126
270.2199,-0.0127,0.0454,-0.0127,0.0000,9.2270,-27.4728,9.3357,-27.6323
270.2399,-0.0103,-0.0271,-0.0103,0.0000,9.1233,-27.3018,9.2367,-27.4691
270.2599,-0.0119,0.0558,-0.0119,0.0000,9.0200,-27.1305,9.1296,-27.2917
270.2799,-0.0116,0.0380,-0.0116,0.0000,8.9171,-26.9590,9.0313,-27.1281
270.2999,-0.0143,0.1225,-0.0143,0.0000,8.8152,-26.7869,8.9223,-26.9457
270.3199,-0.0144,0.0824,-0.0144,0.0000,8.7140,-26.6144,8.8294,-26.7894
270.3399,-0.0106,-0.0513,-0.0106,0.0000,8.6127,-26.4420,8.7242,-26.6118
270.3599,-0.0107,0.0016,-0.0107,0.0000,8.5115,-26.2695,8.6193,-26.4335
270.3799,-0.0111,0.0351,-0.0111,0.0000,8.4106,-26.0968,8.5225,-26.2684
270.3999,-0.0119,0.0628,-0.0119,0.0000,8.3102,-25.9238,8.4225,-26.0967
270.4199,-0.0136,0.1018,-0.0136,0.0000,8.2107,-25.7504,8.3236,-25.9262
270.4399,-0.0103,-0.0280,-0.0103,0.0000,8.1113,-25.5768,8.2180,-25.7431
270.4599,-0.0098,-0.0045,-0.0098,0.0000,8.0118,-25.4033,8.1194,-25.5713
270.4799,-0.0135,0.1275,-0.0135,0.0000,7.9131,-25.2294,8.0250,-25.4059
270.4999,-0.0107,-0.0002,-0.0107,0.0000,7.8143,-25.0554,7.9236,-25.2273
270.5199,-0.0107,0.0219,-0.0107,0.0000,7.7157,-24.8814,7.8230,-25.0491
270.5399,-0.0136,0.1170,-0.0136,0.0000,7.6181,-24.7069,7.7220,-24.8694
270.5599,-0.0138,0.0851,-0.0138,0.0000,7.5212,-24.5319,7.6244,-24.6946
270.5799,-0.0121,0.0133,-0.0121,0.0000,7.4244,-24.3569,7.5332,-24.5305
270.5999,-0.0121,0.0279,-0.0121,0.0000,7.3278,-24.1818,7.4363,-24.3551
270.6199,-0.0155,0.1394,-0.0155,0.0000,7.2322,-24.0061,7.3430,-24.1852
270.6399,-0.0124,-0.0043,-0.0124,0.0000,7.1369,-23.8303,7.2446,-24.0051
270.6599,-0.0120,0.0111,-0.0120,0.0000,7.0416,-23.6544,7.1488,-23.8289
270.6799,-0.0116,0.0154,-0.0116,0.0000,6.9465,-23.4785,7.0508,-23.6473
270.6999,-0.0167,0.1822,-0.0167,0.0000,6.8522,-23.3021,6.9625,-23.4831
270.7199,-0.0127,-0.0098,-0.0127,0.0000,6.7581,-23.1256,6.8610,-23.2930
270.7399,-0.0159,0.1161,-0.0159,0.0000,6.6649,-22.9487,6.7737,-23.1285
270.7599,-0.0154,0.0643,-0.0154,0.0000,6.5722,-22.7715,6.6715,-22.9348
270.7799,-0.0143,0.0253,-0.0143,0.0000,6.4797,-22.5941,6.5793,-22.7591
270.7999,-0.0123,-0.0237,-0.0123,0.0000,6.3870,-22.4169,6.4914,-22.5904
270.8199,-0.0158,0.1184,-0.0158,0.0000,6.2949,-22.2394,6.3942,-22.4029
270.8399,-0.0152,0.0625,-0.0152,0.0000,6.2033,-22.0616,6.3037,-22.2270
270.8599,-0.0141,0.0216,-0.0141,0.0000,6.1119,-21.8837,6.2163,-22.0564
270.8799,-0.0152,0.0707,-0.0152,0.0000,6.0211,-21.7055,6.1267,-21.8802
270.8999,-0.0158,0.0758,-0.0158,0.0000,5.9309,-21.5270,6.0364,-21.7015
270.9199,-0.0172,0.1030,-0.0172,0.0000,5.8417,-21.3480,5.9422,-21.5140
270.9399,-0.0161,0.0427,-0.0161,0.0000,5.7529,-21.1688,5.8544,-21.3381
270.9599,-0.0166,0.0618,-0.0166,0.0000,5.6645,-20.9894,5.7648,-21.1573
270.9799,-0.0158,0.0319,-0.0158,0.0000,5.5765,-20.8098,5.6782,-20.9814
270.9999,-0.0175,0.0943,-0.0175,0.0000,5.4893,-20.6298,5.5875,-20.7962
271.0199,-0.0162,0.0321,-0.0162,0.0000,5.4024,-20.4497,5.5052,-20.6268
271.0399,-0.0173,0.0782,-0.0173,0.0000,5.3161,-20.2692,5.4197,-20.4499
271.0599,-0.0199,0.1402,-0.0199,0.0000,5.2312,-20.0882,5.3245,-20.2512
271.0799,-0.0187,0.0606,-0.0187,0.0000,5.1467,-19.9069,5.2387,-20.0710
271.0999,-0.0135,-0.0964,-0.0135,0.0000,5.0620,-19.7257,5.1569,-19.8979
271.1199,-0.0127,-0.0423,-0.0127,0.0000,4.9770,-19.5447,5.0730,-19.7193
271.1399,-0.0147,0.0676,-0.0147,0.0000,4.8923,-19.3635,4.9917,-19.5450
271.1599,-0.0150,0.0636,-0.0150,0.0000,4.8082,-19.1820,4.9027,-19.3527
271.1799,-0.0174,0.1277,-0.0174,0.0000,4.7252,-19.0000,4.8175,-19.1674
271.1999,-0.0152,0.0224,-0.0152,0.0000,4.6426,-18.8179,4.7403,-18.9982
271.2199,-0.0146,0.0203,-0.0146,0.0000,4.5602,-18.6357,4.6562,-18.8124
271.2399,-0.0159,0.0734,-0.0159,0.0000,4.4785,-18.4531,4.5760,-18.6340
271.2599,-0.0158,0.0583,-0.0158,0.0000,4.3972,-18.2704,4.4912,-18.4437
271.2799,-0.0169,0.0868,-0.0169,0.0000,4.3168,-18.0873,4.4141,-18.2696
271.2999,-0.0190,0.1303,-0.0190,0.0000,4.2375,-17.9037,4.3270,-18.0713
271.3199,-0.0154,-0.0157,-0.0154,0.0000,4.1586,-17.7199,4.2502,-17.8949
271.3399,-0.0176,0.0848,-0.0176,0.0000,4.0805,-17.5358,4.1682,-17.7052
271.3599,-0.0183,0.0901,-0.0183,0.0000,4.0031,-17.3513,4.0979,-17.5413
271.3799,-0.0134,-0.0756,-0.0134,0.0000,3.9259,-17.1669,4.0136,-17.3429
271.3999,-0.0142,0.0171,-0.0142,0.0000,3.8487,-16.9823,3.9400,-17.1685
271.4199,-0.0175,0.1320,-0.0175,0.0000,3.7726,-16.7974,3.8649,-16.9890
271.4399,-0.0120,-0.0751,-0.0120,0.0000,3.6965,-16.6124,3.7830,-16.7916
271.4599,-0.0156,0.1007,-0.0156,0.0000,3.6214,-16.4271,3.7114,-16.6173
271.4799,-0.0116,-0.0481,-0.0116,0.0000,3.5464,-16.2417,3.6325,-16.4239
271.4999,-0.0144,0.0856,-0.0144,0.0000,3.4722,-16.0559,3.5540,-16.2295
271.5199,-0.0124,0.0070,-0.0124,0.0000,3.3980,-15.8702,3.4846,-16.0560
271.5399,-0.0147,0.0972,-0.0147,0.0000,3.3247,-15.6841,3.4060,-15.8578
271.5599,-0.0131,0.0231,-0.0131,0.0000,3.2516,-15.4980,3.3379,-15.6845
271.5799,-0.0138,0.0547,-0.0138,0.0000,3.1790,-15.3116,3.2654,-15.4984
271.5999,-0.0137,0.0475,-0.0137,0.0000,3.1069,-15.1251,3.1925,-15.3094
271.6199,-0.0172,0.1544,-0.0172,0.0000,3.0359,-14.9381,3.1167,-15.1109
271.6399,-0.0150,0.0319,-0.0150,0.0000,2.9654,-14.7509,3.0509,-14.9368
271.6599,-0.0156,0.0613,-0.0156,0.0000,2.8955,-14.5635,2.9776,-14.7411
271.6799,-0.0166,0.0833,-0.0166,0.0000,2.8263,-14.3759,2.9076,-14.5523
271.6999,-0.0184,0.1200,-0.0184,0.0000,2.7582,-14.1878,2.8443,-14.3796
271.7199,-0.0165,0.0303,-0.0165,0.0000,2.6904,-13.9997,2.7707,-14.1770
271.7399,-0.0167,0.0479,-0.0167,0.0000,2.6231,-13.8113,2.7031,-13.9888
271.7599,-0.0180,0.0902,-0.0180,0.0000,2.5566,-13.6227,2.6409,-13.8139
271.7799,-0.0161,0.0155,-0.0161,0.0000,2.4902,-13.4341,2.5719,-13.6177
271.7999,-0.0180,0.0906,-0.0180,0.0000,2.4247,-13.2451,2.5041,-13.4227
271.8199,-0.0181,0.0758,-0.0181,0.0000,2.3599,-13.0559,2.4395,-13.2346
271.8399,-0.0208,0.1469,-0.0208,0.0000,2.2965,-12.8662,2.3734,-13.0400
271.8599,-0.0176,0.0035,-0.0176,0.0000,2.2336,-12.6764,2.3133,-12.8610
271.8799,-0.0177,0.0363,-0.0177,0.0000,2.1710,-12.4864,2.2511,-12.6737
271.8999,-0.0183,0.0631,-0.0183,0.0000,2.1091,-12.2962,2.1865,-12.4767
271.9199,-0.0189,0.0786,-0.0189,0.0000,2.0478,-12.1058,2.1280,-12.2959
271.9399,-0.0185,0.0544,-0.0185,0.0000,1.9871,-11.9153,2.0659,-12.1018
271.9599,-0.0193,0.0809,-0.0193,0.0000,1.9271,-11.7245,2.0040,-11.9060
271.9799,-0.0205,0.1058,-0.0205,0.0000,1.8682,-11.5334,1.9437,-11.7123
271.9999,-0.0199,0.0612,-0.0199,0.0000,1.8098,-11.3421,1.8878,-11.5307
272.0199,-0.0230,0.1560,-0.0230,0.0000,1.7527,-11.1504,1.8255,-11.3253
272.0399,-0.0197,0.0061,-0.0197,0.0000,1.6963,-10.9585,1.7711,-11.1434
272.0599,-0.0198,0.0401,-0.0198,0.0000,1.6402,-10.7665,1.7140,-10.9496
272.0799,-0.0202,0.0644,-0.0202,0.0000,1.5847,-10.5744,1.6579,-10.7567
272.0999,-0.0209,0.0831,-0.0209,0.0000,1.5300,-10.3820,1.6025,-10.5634
272.1199,-0.0214,0.0849,-0.0214,0.0000,1.4761,-10.1894,1.5481,-10.3707
272.1399,-0.0223,0.1020,-0.0223,0.0000,1.4232,-9.9965,1.4984,-10.1916
272.1599,-0.0217,0.0639,-0.0217,0.0000,1.3709,-9.8035,1.4420,-9.9857
272.1799,-0.0215,0.0577,-0.0215,0.0000,1.3191,-9.6103,1.3922,-9.8006
272.1999,-0.0222,0.0809,-0.0222,0.0000,1.2681,-9.4170,1.3395,-9.6017
272.2199,-0.0226,0.0860,-0.0226,0.0000,1.2179,-9.2234,1.2896,-9.4100
272.2399,-0.0235,0.0999,-0.0235,0.0000,1.1686,-9.0295,1.2412,-9.2209
272.2599,-0.0245,0.1125,-0.0245,0.0000,1.1204,-8.8354,1.1931,-9.0296
272.2799,-0.0242,0.0798,-0.0242,0.0000,1.0730,-8.6411,1.1429,-8.8267
272.2999,-0.0243,0.0784,-0.0243,0.0000,1.0263,-8.4466,1.0968,-8.6364
272.3199,-0.0253,0.1040,-0.0253,0.0000,0.9806,-8.2519,1.0516,-8.4463
272.3399,-0.0269,0.1326,-0.0269,0.0000,0.9362,-8.0569,1.0072,-8.2559
272.3599,-0.0252,0.0519,-0.0252,0.0000,0.8922,-7.8618,0.9614,-8.0557
272.3799,-0.0269,0.1118,-0.0269,0.0000,0.8494,-7.6665,0.9188,-7.8657
272.3999,-0.0264,0.0770,-0.0264,0.0000,0.8072,-7.4710,0.8756,-7.6689
272.4199,-0.0257,0.0554,-0.0257,0.0000,0.7656,-7.2753,0.8329,-7.4697
272.4399,-0.0260,0.0732,-0.0260,0.0000,0.7247,-7.0796,0.7909,-7.2693
272.4599,-0.0276,0.1231,-0.0276,0.0000,0.6850,-6.8835,0.7523,-7.0810
272.4799,-0.0286,0.1252,-0.0286,0.0000,0.6465,-6.6873,0.7101,-6.8700
272.4999,-0.0296,0.1298,-0.0296,0.0000,0.6092,-6.4908,0.6714,-6.6715
272.5199,-0.0276,0.0440,-0.0276,0.0000,0.5724,-6.2942,0.6367,-6.4887
272.5399,-0.0282,0.0791,-0.0282,0.0000,0.5363,-6.0975,0.6005,-6.2930
272.5599,-0.0285,0.0904,-0.0285,0.0000,0.5011,-5.9006,0.5642,-6.0918
272.5799,-0.0295,0.1113,-0.0295,0.0000,0.4669,-5.7036,0.5294,-5.8925
272.5999,-0.0310,0.1404,-0.0310,0.0000,0.4341,-5.5063,0.4978,-5.7065
272.6199,-0.0313,0.1191,-0.0313,0.0000,0.4025,-5.3088,0.4653,-5.5096
272.6399,-0.0305,0.0747,-0.0305,0.0000,0.3716,-5.1112,0.4319,-5.3010
272.6599,-0.0309,0.0917,-0.0309,0.0000,0.3415,-4.9134,0.4024,-5.1097
272.6799,-0.0321,0.1229,-0.0321,0.0000,0.3127,-4.7155,0.3714,-4.9018
272.6999,-0.0320,0.0999,-0.0320,0.0000,0.2848,-4.5175,0.3434,-4.7065
272.7199,-0.0321,0.0956,-0.0321,0.0000,0.2579,-4.3193,0.3167,-4.5139
272.7399,-0.0327,0.1103,-0.0327,0.0000,0.2320,-4.1210,0.2906,-4.3176
272.7599,-0.0334,0.1174,-0.0334,0.0000,0.2073,-3.9225,0.2645,-4.1134
272.7799,-0.0343,0.1280,-0.0343,0.0000,0.1838,-3.7239,0.2400,-3.9123
272.7999,-0.0342,0.1069,-0.0342,0.0000,0.1614,-3.5252,0.2180,-3.7239
272.8199,-0.0354,0.1339,-0.0354,0.0000,0.1402,-3.3263,0.1947,-3.5131
272.8399,-0.0347,0.0907,-0.0347,0.0000,0.1200,-3.1273,0.1749,-3.3257
272.8599,-0.0352,0.1052,-0.0352,0.0000,0.1007,-2.9283,0.1545,-3.1207
272.8799,-0.0358,0.1173,-0.0358,0.0000,0.0826,-2.7291,0.1365,-2.9291
272.8999,-0.0363,0.1213,-0.0363,0.0000,0.0657,-2.5298,0.1190,-2.7302
272.9199,-0.0366,0.1152,-0.0366,0.0000,0.0499,-2.3304,0.1022,-2.5269
272.9399,-0.0377,0.1386,-0.0377,0.0000,0.0355,-2.1309,0.0865,-2.3211
272.9599,-0.0386,0.1430,-0.0386,0.0000,0.0225,-1.9314,0.0736,-2.1374
272.9799,-0.0378,0.0945,-0.0378,0.0000,0.0103,-1.7317,0.0600,-1.9270
272.9999,-0.0386,0.1215,-0.0386,0.0000,-0.0006,-1.5320,0.0482,-1.7240
273.0199,-0.0388,0.1153,-0.0388,0.0000,-0.0104,-1.3323,0.0379,-1.5274
273.0399,-0.0395,0.1278,-0.0395,0.0000,-0.0189,-1.1325,0.0287,-1.3269
273.0599,-0.0406,0.1477,-0.0406,0.0000,-0.0260,-0.9326,0.0207,-1.1234
273.0799,-0.0404,0.1167,-0.0404,0.0000,-0.0320,-0.7327,0.0143,-0.9338
273.0999,-0.0414,0.1411,-0.0414,0.0000,-0.0366,-0.5327,0.0090,-0.7386
273.1199,-0.0413,0.1202,-0.0413,0.0000,-0.0400,-0.3327,0.0046,-0.5293
273.1399,-0.0420,0.1323,-0.0420,0.0000,-0.0421,-0.1328,0.0019,-0.3363
273.1599,-0.0427,0.1414,-0.0427,0.0000,-0.0428,0.0672,0.0003,-0.1382
273.1799,-0.0430,0.1323,-0.0430,0.0000,-0.0422,0.2672,0.0002,0.0646
273.1999,-0.0453,0.1870,-0.0453,0.0000,-0.0398,0.4672,0.0028,0.2723
273.2199,-0.0481,0.2310,-0.0481,0.0000,-0.0351,0.6672,0.0082,0.4695
273.2399,-0.0522,0.2920,-0.0522,0.0000,-0.0275,0.8670,0.0168,0.6723
273.2599,-0.0557,0.3055,-0.0557,0.0000,-0.0170,1.0667,0.0281,0.8695
273.2799,-0.0597,0.3303,-0.0597,0.0000,-0.0031,1.2663,0.0425,1.0715
273.2999,-0.0622,0.3031,-0.0622,0.0000,0.0137,1.4656,0.0591,1.2646
273.3199,-0.0655,0.3146,-0.0655,0.0000,0.0337,1.6646,0.0777,1.4514
273.3399,-0.0682,0.3068,-0.0682,0.0000,0.0566,1.8632,0.1000,1.6487
273.3599,-0.0701,0.2851,-0.0701,0.0000,0.0824,2.0616,0.1265,1.8566
273.3799,-0.0724,0.2859,-0.0724,0.0000,0.1109,2.2595,0.1536,2.0487
273.3999,-0.0745,0.2860,-0.0745,0.0000,0.1423,2.4571,0.1849,2.2507
273.4199,-0.0765,0.2819,-0.0765,0.0000,0.1764,2.6541,0.2171,2.4412
273.4399,-0.0783,0.2790,-0.0783,0.0000,0.2131,2.8507,0.2525,2.6358
273.4599,-0.0800,0.2764,-0.0800,0.0000,0.2526,3.0468,0.2902,2.8292
273.4799,-0.0813,0.2650,-0.0813,0.0000,0.2947,3.2423,0.3311,3.0254
273.4999,-0.0831,0.2777,-0.0831,0.0000,0.3394,3.4373,0.3727,3.2136
273.5199,-0.0834,0.2396,-0.0834,0.0000,0.3864,3.6317,0.4203,3.4168
273.5399,-0.0846,0.2485,-0.0846,0.0000,0.4357,3.8255,0.4693,3.6152
273.5599,-0.0854,0.2450,-0.0854,0.0000,0.4874,4.0187,0.5179,3.8020
273.5799,-0.0863,0.2452,-0.0863,0.0000,0.5415,4.2112,0.5710,3.9968
273.5999,-0.0871,0.2426,-0.0871,0.0000,0.5978,4.4031,0.6253,4.1876
273.6199,-0.0882,0.2526,-0.0882,0.0000,0.6565,4.5943,0.6844,4.3864
273.6399,-0.0881,0.2246,-0.0881,0.0000,0.7174,4.7848,0.7394,4.5642
273.6599,-0.0884,0.2206,-0.0884,0.0000,0.7803,4.9747,0.8018,4.7588
273.6799,-0.0887,0.2218,-0.0887,0.0000,0.8452,5.1638,0.8653,4.9493
273.6999,-0.0890,0.2200,-0.0890,0.0000,0.9122,5.3523,0.9277,5.1305
273.7199,-0.0893,0.2215,-0.0893,0.0000,0.9813,5.5400,0.9984,5.3290
273.7399,-0.0889,0.2026,-0.0889,0.0000,1.0522,5.7270,1.0639,5.5074
273.7599,-0.0888,0.2033,-0.0888,0.0000,1.1249,5.9133,1.1341,5.6926
273.7799,-0.0887,0.2008,-0.0887,0.0000,1.1996,6.0989,1.2082,5.8827
273.7999,-0.0885,0.1974,-0.0885,0.0000,1.2760,6.2837,1.2811,6.0646
273.8199,-0.0885,0.2037,-0.0885,0.0000,1.3542,6.4677,1.3602,6.2566
273.8399,-0.0879,0.1859,-0.0879,0.0000,1.4341,6.6511,1.4332,6.4292
273.8599,-0.0874,0.1823,-0.0874,0.0000,1.5157,6.8337,1.5125,6.6124
273.8799,-0.0868,0.1777,-0.0868,0.0000,1.5988,7.0156,1.5943,6.7968
273.8999,-0.0865,0.1818,-0.0865,0.0000,1.6836,7.1967,1.6750,6.9746
273.9199,-0.0857,0.1709,-0.0857,0.0000,1.7699,7.3772,1.7604,7.1588
273.9399,-0.0856,0.1864,-0.0856,0.0000,1.8578,7.5568,1.8509,7.3493
273.9599,-0.0844,0.1584,-0.0844,0.0000,1.9472,7.7357,1.9311,7.5149
273.9799,-0.0837,0.1602,-0.0837,0.0000,2.0379,7.9140,2.0189,7.6926
273.9999,-0.0829,0.1571,-0.0829,0.0000,2.1300,8.0915,2.1087,7.8710
274.0199,-0.0820,0.1543,-0.0820,0.0000,2.2234,8.2683,2.2000,8.0487
274.0399,-0.0811,0.1493,-0.0811,0.0000,2.3182,8.4445,2.2934,8.2272
274.0599,-0.0808,0.1655,-0.0808,0.0000,2.4143,8.6199,2.3935,8.4152
274.0799,-0.0792,0.1336,-0.0792,0.0000,2.5116,8.7946,2.4845,8.5832
274.0999,-0.0787,0.1489,-0.0787,0.0000,2.6102,8.9686,2.5764,8.7500
274.1199,-0.0774,0.1338,-0.0774,0.0000,2.7099,9.1420,2.6760,8.9277
274.1399,-0.0765,0.1368,-0.0765,0.0000,2.8108,9.3147,2.7782,9.1074
274.1599,-0.0761,0.1518,-0.0761,0.0000,2.9129,9.4866,2.8809,9.2852
274.1799,-0.0744,0.1186,-0.0744,0.0000,3.0161,9.6580,2.9781,9.4507
274.1999,-0.0743,0.1512,-0.0743,0.0000,3.1205,9.8285,3.0729,9.6100
274.2199,-0.0727,0.1199,-0.0727,0.0000,3.2259,9.9985,3.1773,9.7832
274.2399,-0.0718,0.1251,-0.0718,0.0000,3.3324,10.1678,3.2921,9.9708
274.2599,-0.0698,0.0944,-0.0698,0.0000,3.4396,10.3367,3.3895,10.1277
274.2799,-0.0693,0.1233,-0.0693,0.0000,3.5478,10.5048,3.5024,10.3074
274.2999,-0.0679,0.1077,-0.0679,0.0000,3.6570,10.6724,3.6024,10.4643
274.3199,-0.0670,0.1145,-0.0670,0.0000,3.7671,10.8394,3.7157,10.6403
274.3399,-0.0667,0.1351,-0.0667,0.0000,3.8782,11.0056,3.8163,10.7944
274.3599,-0.0647,0.0945,-0.0647,0.0000,3.9902,11.1714,3.9340,10.9728
274.3799,-0.0639,0.1086,-0.0639,0.0000,4.1030,11.3365,4.0393,11.1305
274.3999,-0.0634,0.1225,-0.0634,0.0000,4.2168,11.5010,4.1488,11.2926
274.4199,-0.0617,0.0922,-0.0617,0.0000,4.3314,11.6649,4.2714,11.4723
274.4399,-0.0603,0.0865,-0.0603,0.0000,4.4466,11.8284,4.3834,11.6344
274.4599,-0.0592,0.0934,-0.0592,0.0000,4.5626,11.9913,4.4975,11.7980
274.4799,-0.0581,0.0931,-0.0581,0.0000,4.6794,12.1537,4.6108,11.9588
274.4999,-0.0573,0.1005,-0.0573,0.0000,4.7969,12.3155,4.7236,12.1173
274.5199,-0.0573,0.1271,-0.0573,0.0000,4.9154,12.4766,4.8490,12.2918
274.5399,-0.0553,0.0796,-0.0553,0.0000,5.0346,12.6372,4.9639,12.4500
274.5599,-0.0538,0.0710,-0.0538,0.0000,5.1543,12.7974,5.0752,12.6020
274.5799,-0.0528,0.0837,-0.0528,0.0000,5.2747,12.9572,5.1999,12.7708
274.5999,-0.0516,0.0790,-0.0516,0.0000,5.3957,13.1164,5.3180,12.9291
274.6199,-0.0507,0.0851,-0.0507,0.0000,5.5173,13.2752,5.4335,13.0827
274.6399,-0.0498,0.0872,-0.0498,0.0000,5.6396,13.4334,5.5538,13.2412
274.6599,-0.0486,0.0780,-0.0486,0.0000,5.7626,13.5912,5.6768,13.4020
274.6799,-0.0489,0.1156,-0.0489,0.0000,5.8864,13.7482,5.8070,13.5708
274.6999,-0.0477,0.0915,-0.0477,0.0000,6.0109,13.9047,5.9301,13.7291
274.7199,-0.0454,0.0449,-0.0454,0.0000,6.1358,14.0609,6.0413,13.8710
274.7399,-0.0440,0.0475,-0.0440,0.0000,6.2610,14.2169,6.1663,14.0292
274.7599,-0.0428,0.0550,-0.0428,0.0000,6.3867,14.3725,6.2923,14.1876
274.7799,-0.0420,0.0663,-0.0420,0.0000,6.5128,14.5277,6.4190,14.3458
274.7999,-0.0418,0.0922,-0.0418,0.0000,6.6397,14.6823,6.5491,14.5069
274.8199,-0.0410,0.0820,-0.0410,0.0000,6.7671,14.8364,6.6666,14.6514
274.8399,-0.0395,0.0576,-0.0395,0.0000,6.8950,14.9902,6.7994,14.8136
274.8599,-0.0385,0.0607,-0.0385,0.0000,7.0234,15.1436,6.9235,14.9642
274.8799,-0.0381,0.0772,-0.0381,0.0000,7.1523,15.2964,7.0485,15.1149
274.8999,-0.0383,0.1031,-0.0383,0.0000,7.2821,15.4487,7.1733,15.2643
274.9199,-0.0353,0.0194,-0.0353,0.0000,7.4119,15.6008,7.3101,15.4272
274.9399,-0.0365,0.1031,-0.0365,0.0000,7.5425,15.7523,7.4301,15.5692
274.9599,-0.0344,0.0432,-0.0344,0.0000,7.6735,15.9034,7.5739,15.7381
274.9799,-0.0340,0.0664,-0.0340,0.0000,7.8049,16.0542,7.7054,15.8918
274.9999,-0.0313,0.0065,-0.0313,0.0000,7.9364,16.2049,7.8237,16.0292
275.0199,-0.0300,0.0193,-0.0300,0.0000,8.0680,16.3555,7.9608,16.1876
275.0399,-0.0304,0.0748,-0.0304,0.0000,8.2001,16.5056,8.0852,16.3305
275.0599,-0.0289,0.0441,-0.0289,0.0000,8.3326,16.6554,8.2206,16.4852
275.0799,-0.0288,0.0690,-0.0288,0.0000,8.4656,16.8048,8.3572,16.6403
275.0999,-0.0282,0.0652,-0.0282,0.0000,8.5991,16.9537,8.4897,16.7900
275.1199,-0.0287,0.0957,-0.0287,0.0000,8.7333,17.1021,8.6129,16.9285
275.1399,-0.0275,0.0599,-0.0275,0.0000,8.8679,17.2500,8.7588,17.0918
275.1599,-0.0253,0.0106,-0.0253,0.0000,9.0026,17.3978,8.8823,17.2292
275.1799,-0.0250,0.0433,-0.0250,0.0000,9.1375,17.5454,9.0253,17.3876
275.1999,-0.0242,0.0442,-0.0242,0.0000,9.2729,17.6927,9.1597,17.5357
275.2199,-0.0243,0.0705,-0.0243,0.0000,9.4087,17.8395,9.2959,17.6852
275.2399,-0.0213,-0.0109,-0.0213,0.0000,9.5444,17.9864,9.4260,17.8272
275.2599,-0.0211,0.0341,-0.0211,0.0000,9.6804,18.1330,9.5566,17.9692
275.2799,-0.0204,0.0397,-0.0204,0.0000,9.8167,18.2794,9.6934,18.1173
275.2999,-0.0217,0.1003,-0.0217,0.0000,9.9536,18.4252,9.8372,18.2723
275.3199,-0.0191,0.0116,-0.0191,0.0000,10.0907,18.5708,9.9689,18.4136
275.3399,-0.0201,0.0774,-0.0201,0.0000,10.2284,18.7159,10.1097,18.5642
275.3599,-0.0181,0.0154,-0.0181,0.0000,10.3661,18.8609,10.2443,18.7074
275.3799,-0.0167,0.0083,-0.0167,0.0000,10.5039,19.0058,10.3776,18.8487
275.3999,-0.0169,0.0489,-0.0169,0.0000,10.6421,19.1505,10.5189,18.9980
275.4199,-0.0168,0.0582,-0.0168,0.0000,10.7806,19.2947,10.6494,19.1354
275.4399,-0.0151,0.0139,-0.0151,0.0000,10.9193,19.4388,10.7908,19.2835
275.4599,-0.0153,0.0492,-0.0153,0.0000,11.0583,19.5826,10.9266,19.4254
275.4799,-0.0173,0.1203,-0.0173,0.0000,11.1981,19.7256,11.0613,19.5656
275.4999,-0.0174,0.0957,-0.0174,0.0000,11.3387,19.8679,11.1988,19.7082
275.5199,-0.0165,0.0575,-0.0165,0.0000,11.4796,20.0098,11.3373,19.8514
275.5399,-0.0083,-0.1801,-0.0083,0.0000,11.6203,20.1519,11.4846,20.0032
275.5599,-0.0086,-0.0400,-0.0086,0.0000,11.7608,20.2943,11.6211,20.1434
275.5799,-0.0067,-0.0434,-0.0067,0.0000,11.9009,20.4370,11.7674,20.2931
275.5999,-0.0064,-0.0017,-0.0064,0.0000,12.0410,20.5797,11.9024,20.4308
275.6199,-0.0070,0.0468,-0.0070,0.0000,12.1815,20.7221,12.0419,20.5728
275.6399,-0.0073,0.0572,-0.0073,0.0000,12.3223,20.8641,12.1820,20.7149
