Time(s),LateralError(m),ControlOutput(u),VehiclePosX(m),ReferencePosX(m),VehicleGlobalX,VehicleGlobalZ,TargetGlobalX,TargetGlobalZ
281.2599,-0.1795,0.4474,-0.1795,0.0000,-29.7674,122.0025,-29.6539,121.7642
281.2799,-0.1805,0.4347,-0.1805,0.0000,-29.7037,122.1921,-29.5944,121.9513
281.2999,-0.1812,0.4223,-0.1812,0.0000,-29.6359,122.3802,-29.5343,122.1278
281.3199,-0.1816,0.4099,-0.1816,0.0000,-29.5643,122.5670,-29.4659,122.3165
281.3399,-0.1820,0.4042,-0.1820,0.0000,-29.4890,122.7523,-29.3977,122.4939
281.3599,-0.1822,0.3964,-0.1822,0.0000,-29.4100,122.9360,-29.3172,122.6918
281.3799,-0.1817,0.3747,-0.1817,0.0000,-29.3276,123.1182,-29.2409,122.8696
281.3999,-0.1813,0.3649,-0.1813,0.0000,-29.2419,123.2990,-29.1661,123.0358
281.4199,-0.1807,0.3555,-0.1807,0.0000,-29.1531,123.4781,-29.0826,123.2136
281.4399,-0.1798,0.3397,-0.1798,0.0000,-29.0612,123.6558,-28.9922,123.3980
281.4599,-0.1789,0.3352,-0.1789,0.0000,-28.9664,123.8319,-28.9047,123.5692
281.4799,-0.1778,0.3245,-0.1778,0.0000,-28.8688,124.0065,-28.8090,123.7493
281.4999,-0.1767,0.3179,-0.1767,0.0000,-28.7685,124.1795,-28.7178,123.9149
281.5199,-0.1751,0.3029,-0.1751,0.0000,-28.6655,124.3509,-28.6163,124.0926
281.5399,-0.1740,0.3063,-0.1740,0.0000,-28.5600,124.5208,-28.5228,124.2514
281.5599,-0.1719,0.2764,-0.1719,0.0000,-28.4522,124.6893,-28.4114,124.4344
281.5799,-0.1700,0.2689,-0.1700,0.0000,-28.3421,124.8563,-28.3088,124.5980
281.5999,-0.1683,0.2676,-0.1683,0.0000,-28.2299,125.0218,-28.1982,124.7692
281.6199,-0.1666,0.2666,-0.1666,0.0000,-28.1155,125.1859,-28.0859,124.9381
281.6399,-0.1642,0.2458,-0.1642,0.0000,-27.9991,125.3485,-27.9847,125.0866
281.6599,-0.1621,0.2394,-0.1621,0.0000,-27.8808,125.5098,-27.8714,125.2487
281.6799,-0.1598,0.2287,-0.1598,0.0000,-27.7607,125.6697,-27.7541,125.4124
281.6999,-0.1580,0.2389,-0.1580,0.0000,-27.6387,125.8282,-27.6419,125.5656
281.7199,-0.1553,0.2136,-0.1553,0.0000,-27.5151,125.9854,-27.5203,125.7277
281.7399,-0.1527,0.2016,-0.1527,0.0000,-27.3899,126.1414,-27.3935,125.8931
281.7599,-0.1505,0.2084,-0.1505,0.0000,-27.2632,126.2961,-27.2672,126.0543
281.7799,-0.1480,0.1953,-0.1480,0.0000,-27.1349,126.4496,-27.1490,126.2020
281.7999,-0.1458,0.2014,-0.1458,0.0000,-27.0051,126.6018,-27.0284,126.3500
281.8199,-0.1431,0.1838,-0.1431,0.0000,-26.8740,126.7528,-26.8925,126.5135
281.8399,-0.1412,0.1960,-0.1412,0.0000,-26.7414,126.9025,-26.7757,126.6515
281.8599,-0.1379,0.1605,-0.1379,0.0000,-26.6077,127.0512,-26.6360,126.8136
281.8799,-0.1355,0.1644,-0.1355,0.0000,-26.4728,127.1988,-26.5039,126.9642
281.8999,-0.1331,0.1656,-0.1331,0.0000,-26.3366,127.3454,-26.3773,127.1061
281.9199,-0.1306,0.1609,-0.1306,0.0000,-26.1993,127.4908,-26.2431,127.2542
281.9399,-0.1281,0.1559,-0.1281,0.0000,-26.0609,127.6352,-26.1070,127.4020
281.9599,-0.1256,0.1528,-0.1256,0.0000,-25.9215,127.7785,-25.9674,127.5513
281.9799,-0.1231,0.1471,-0.1231,0.0000,-25.7810,127.9209,-25.8333,127.6926
281.9999,-0.1207,0.1431,-0.1207,0.0000,-25.6395,128.0622,-25.6953,127.8358
282.0199,-0.1186,0.1512,-0.1186,0.0000,-25.4969,128.2025,-25.5482,127.9864
282.0399,-0.1162,0.1418,-0.1162,0.0000,-25.3534,128.3418,-25.4069,128.1290
282.0599,-0.1139,0.1385,-0.1139,0.0000,-25.2089,128.4801,-25.2638,128.2715
282.0799,-0.1105,0.1019,-0.1105,0.0000,-25.0638,128.6177,-25.1273,128.4056
282.0999,-0.1088,0.1311,-0.1088,0.0000,-24.9178,128.7544,-24.9792,128.5493
282.1199,-0.1060,0.1108,-0.1060,0.0000,-24.7710,128.8902,-24.8524,128.6710
282.1399,-0.1032,0.0986,-0.1032,0.0000,-24.6236,129.0254,-24.7019,128.8136
282.1599,-0.1017,0.1309,-0.1017,0.0000,-24.4753,129.1596,-24.5635,128.9433
282.1799,-0.0990,0.1064,-0.0990,0.0000,-24.3264,129.2930,-24.4032,129.0918
282.1999,-0.0973,0.1217,-0.0973,0.0000,-24.1766,129.4256,-24.2701,129.2136
282.2199,-0.0952,0.1148,-0.0952,0.0000,-24.0261,129.5573,-24.1038,129.3642
282.2399,-0.0922,0.0836,-0.0922,0.0000,-23.8750,129.6884,-23.9599,129.4931
282.2599,-0.0911,0.1217,-0.0911,0.0000,-23.7232,129.8186,-23.8044,129.6308
282.2799,-0.0877,0.0706,-0.0877,0.0000,-23.5709,129.9483,-23.6694,129.7493
282.2999,-0.0865,0.1088,-0.0865,0.0000,-23.4180,130.0771,-23.5054,129.8918
282.3199,-0.0835,0.0703,-0.0835,0.0000,-23.2646,130.2054,-23.3637,130.0136
282.3399,-0.0821,0.0985,-0.0821,0.0000,-23.1105,130.3330,-23.2054,130.1486
282.3599,-0.0798,0.0827,-0.0798,0.0000,-22.9560,130.4600,-23.0604,130.2710
282.3799,-0.0782,0.0930,-0.0782,0.0000,-22.8009,130.5862,-22.9100,130.3968
282.3999,-0.0762,0.0871,-0.0762,0.0000,-22.6452,130.7118,-22.7505,130.5290
282.4199,-0.0746,0.0915,-0.0746,0.0000,-22.4890,130.8367,-22.6025,130.6507
282.4399,-0.0741,0.1259,-0.0741,0.0000,-22.3321,130.9606,-22.4315,130.7900
282.4599,-0.0703,0.0410,-0.0703,0.0000,-22.1748,131.0842,-22.2867,130.9069
282.4799,-0.0689,0.0717,-0.0689,0.0000,-22.0172,131.2073,-22.1258,131.0358
282.4999,-0.0672,0.0733,-0.0672,0.0000,-21.8591,131.3298,-21.9822,131.1500
282.5199,-0.0658,0.0834,-0.0658,0.0000,-21.7005,131.4517,-21.8108,131.2851
282.5399,-0.0635,0.0590,-0.0635,0.0000,-21.5415,131.5731,-21.6665,131.3980
282.5599,-0.0635,0.1143,-0.0635,0.0000,-21.3819,131.6936,-21.5161,131.5148
282.5799,-0.0599,0.0314,-0.0599,0.0000,-21.2221,131.8138,-21.3407,131.6500
282.5999,-0.0583,0.0492,-0.0583,0.0000,-21.0620,131.9337,-21.1915,131.7642
282.6199,-0.0572,0.0700,-0.0572,0.0000,-20.9015,132.0530,-21.0217,131.8931
282.6399,-0.0563,0.0863,-0.0563,0.0000,-20.7405,132.1716,-20.8597,132.0152
282.6599,-0.0561,0.1107,-0.0561,0.0000,-20.5788,132.2894,-20.6955,132.1382
282.6799,-0.0538,0.0622,-0.0538,0.0000,-20.4168,132.4067,-20.5361,132.2566
282.6999,-0.0503,0.0002,-0.0503,0.0000,-20.2548,132.5240,-20.3816,132.3708
282.7199,-0.0485,0.0193,-0.0485,0.0000,-20.0927,132.6411,-20.2258,132.4851
282.7399,-0.0482,0.0726,-0.0482,0.0000,-19.9302,132.7576,-20.0710,132.5980
282.7599,-0.0474,0.0783,-0.0474,0.0000,-19.7672,132.8736,-19.9098,132.7148
282.7799,-0.0472,0.0995,-0.0472,0.0000,-19.6037,132.9887,-19.7510,132.8292
282.7999,-0.0469,0.1055,-0.0469,0.0000,-19.4395,133.1030,-19.5916,132.9433
282.8199,-0.0436,0.0170,-0.0436,0.0000,-19.2753,133.2171,-19.4251,133.0619
282.8399,-0.0415,0.0112,-0.0415,0.0000,-19.1110,133.3311,-19.2439,133.1900
282.8599,-0.0401,0.0279,-0.0401,0.0000,-18.9465,133.4449,-19.0961,133.2939
282.8799,-0.0382,0.0173,-0.0382,0.0000,-18.7820,133.5586,-18.9266,133.4124
282.8999,-0.0400,0.1224,-0.0400,0.0000,-18.6168,133.6714,-18.7492,133.5357
282.9199,-0.0395,0.1013,-0.0395,0.0000,-18.4511,133.7835,-18.5837,133.6500
282.9399,-0.0387,0.0843,-0.0387,0.0000,-18.2850,133.8948,-18.4176,133.7642
282.9599,-0.0341,-0.0398,-0.0341,0.0000,-18.1189,134.0061,-18.2594,133.8722
282.9799,-0.0337,0.0269,-0.0337,0.0000,-17.9526,134.1173,-18.0916,133.9864
282.9999,-0.0306,-0.0264,-0.0306,0.0000,-17.7864,134.2286,-17.9345,134.0926
283.0199,-0.0318,0.0762,-0.0318,0.0000,-17.6200,134.3395,-17.7780,134.1980
283.0399,-0.0297,0.0274,-0.0297,0.0000,-17.4534,134.4501,-17.6011,134.3165
283.0599,-0.0307,0.0915,-0.0307,0.0000,-17.2863,134.5600,-17.4295,134.4308
283.0799,-0.0317,0.1241,-0.0317,0.0000,-17.1185,134.6689,-17.2822,134.5285
283.0999,-0.0328,0.1408,-0.0328,0.0000,-16.9500,134.7766,-17.0880,134.6566
283.1199,-0.0269,-0.0586,-0.0269,0.0000,-16.7812,134.8838,-16.9460,134.7500
283.1399,-0.0230,-0.0931,-0.0230,0.0000,-16.6125,134.9913,-16.7631,134.8695
283.1599,-0.0200,-0.0890,-0.0200,0.0000,-16.4443,135.0996,-16.6017,134.9746
283.1799,-0.0248,0.1467,-0.0248,0.0000,-16.2762,135.2079,-16.4208,135.0918
283.1999,-0.0214,0.0081,-0.0214,0.0000,-16.1080,135.3161,-16.2579,135.1968
283.2199,-0.0234,0.1070,-0.0234,0.0000,-15.9393,135.4235,-16.1086,135.2926
283.2399,-0.0259,0.1661,-0.0259,0.0000,-15.7697,135.5296,-15.9439,135.3980
283.2599,-0.0177,-0.1254,-0.0177,0.0000,-15.5997,135.6349,-15.7578,135.5165
283.2799,-0.0227,0.1316,-0.0227,0.0000,-15.4291,135.7392,-15.5775,135.6308
283.2999,-0.0216,0.0716,-0.0216,0.0000,-15.2581,135.8429,-15.4075,135.7381
283.3199,-0.0093,-0.2935,-0.0093,0.0000,-15.0871,135.9467,-15.2520,135.8358
283.3399,-0.0199,0.2147,-0.0199,0.0000,-14.9158,136.0500,-15.0677,135.9512
283.3599,-0.0064,-0.2662,-0.0064,0.0000,-14.7446,136.1533,-14.9094,136.0500
283.3799,-0.0177,0.2434,-0.0177,0.0000,-14.5730,136.2560,-14.7592,136.1434
283.3999,0.0125,-0.7552,0.0125,0.0000,-14.4014,136.3589,-14.5846,136.2514
283.4199,0.0158,-0.4284,0.0158,0.0000,-14.2304,136.4625,-14.3911,136.3708
283.4399,0.0086,0.0264,0.0086,0.0000,-14.0595,136.5663,-14.2388,136.4643
283.4599,0.0083,0.0310,0.0083,0.0000,-13.8883,136.6699,-14.0587,136.5746
283.4799,0.0145,-0.1642,0.0145,0.0000,-13.7175,136.7739,-13.8814,136.6827
283.4999,0.0205,-0.2475,0.0205,0.0000,-13.5474,136.8791,-13.7049,136.7900
283.5199,0.0053,0.3369,0.0053,0.0000,-13.3776,136.9847,-13.5504,136.8835
283.5399,0.0078,0.0876,0.0078,0.0000,-13.2076,137.0901,-13.3853,136.9832
283.5599,-0.0068,0.4856,-0.0068,0.0000,-13.0370,137.1945,-13.2134,137.0865
283.5799,-0.0079,0.2727,-0.0079,0.0000,-12.8654,137.2971,-13.0295,137.1968
283.5999,-0.0059,0.0882,-0.0059,0.0000,-12.6932,137.3989,-12.8691,137.2926
283.6199,-0.0013,-0.0705,-0.0013,0.0000,-12.5208,137.5003,-12.6921,137.3980
283.6399,-0.0147,0.3885,-0.0147,0.0000,-12.3479,137.6008,-12.5078,137.5074
283.6599,0.0032,-0.3273,0.0032,0.0000,-12.1748,137.7010,-12.3458,137.6032
283.6799,0.0202,-0.6379,0.0202,0.0000,-12.0020,137.8017,-12.1589,137.7134
283.6999,0.0136,-0.0917,0.0136,0.0000,-11.8296,137.9031,-12.0151,137.7980
283.7199,0.0032,0.2745,0.0032,0.0000,-11.6572,138.0046,-11.8307,137.9061
283.7399,0.0171,-0.2777,0.0171,0.0000,-11.4854,138.1068,-11.6439,138.0152
283.7599,0.0012,0.3510,0.0012,0.0000,-11.3135,138.2092,-11.4865,138.1069
283.7799,-0.0092,0.4817,-0.0092,0.0000,-11.1413,138.3108,-11.3049,138.2124
