Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
266.8799,-0.0121,-0.0284,-0.0121,0.0000,0.0243,0.0157,-0.0683,1.2210,30.7149,-52.8769,30.8753,-53.0011
266.8999,-0.0173,0.1636,-0.0173,0.0000,0.0346,0.0157,0.1133,4.2210,30.5650,-52.7446,30.7322,-52.8767
266.9199,-0.0106,-0.0983,-0.0106,0.0000,0.0213,0.0157,-0.1352,1.2210,30.4153,-52.6119,30.5734,-52.7380
266.9399,-0.0100,-0.0426,-0.0100,0.0000,0.0199,0.0157,-0.0783,-1.4920,30.2653,-52.4796,30.4189,-52.6027
266.9599,-0.0104,0.0131,-0.0104,0.0000,0.0208,0.0157,-0.0234,0.4585,30.1155,-52.3472,30.2751,-52.4761
266.9799,-0.0110,0.0452,-0.0110,0.0000,0.0220,0.0158,0.0074,1.5832,29.9659,-52.2145,30.1261,-52.3445
266.9999,-0.0110,0.0406,-0.0110,0.0000,0.0220,0.0158,0.0028,1.4195,29.8165,-52.0814,29.9672,-52.2036
267.0199,-0.0129,0.0947,-0.0129,0.0000,0.0257,0.0158,0.0532,3.3149,29.6678,-51.9477,29.8294,-52.0809
267.0399,-0.0091,-0.0482,-0.0091,0.0000,0.0181,0.0158,-0.0821,0.3149,29.5191,-51.8139,29.6707,-51.9391
267.0599,-0.0085,-0.0182,-0.0085,0.0000,0.0171,0.0159,-0.0511,-0.6363,29.3704,-51.6802,29.5223,-51.8060
267.0799,-0.0094,0.0349,-0.0094,0.0000,0.0187,0.0159,0.0003,1.2220,29.2218,-51.5463,29.3792,-51.6771
267.0999,-0.0088,0.0173,-0.0088,0.0000,0.0176,0.0159,-0.0161,0.6057,29.0734,-51.4123,29.2259,-51.5385
267.1199,-0.0152,0.2166,-0.0152,0.0000,0.0303,0.0159,0.1704,3.6057,28.9256,-51.2775,29.0885,-51.4139
267.1399,-0.0091,-0.0599,-0.0091,0.0000,0.0181,0.0159,-0.0939,0.6057,28.7780,-51.1426,28.9332,-51.2725
267.1599,-0.0138,0.1333,-0.0138,0.0000,0.0276,0.0160,0.0898,3.6057,28.6310,-51.0069,28.7918,-51.1432
267.1799,-0.0091,-0.0555,-0.0091,0.0000,0.0183,0.0160,-0.0898,0.6057,28.4842,-50.8711,28.6337,-50.9982
267.1999,-0.0134,0.1232,-0.0134,0.0000,0.0269,0.0160,0.0803,3.6057,28.3380,-50.7346,28.4975,-50.8728
267.2199,-0.0114,0.0182,-0.0114,0.0000,0.0229,0.0160,-0.0207,0.6369,28.1920,-50.5980,28.3360,-50.7234
267.2399,-0.0076,-0.0838,-0.0076,0.0000,0.0152,0.0160,-0.1151,-2.3631,28.0455,-50.4618,28.1995,-50.5968
267.2599,-0.0070,-0.0384,-0.0070,0.0000,0.0140,0.0161,-0.0685,-1.3452,27.8988,-50.3259,28.0474,-50.4551
267.2799,-0.0096,0.0785,-0.0096,0.0000,0.0193,0.0161,0.0432,1.6548,27.7523,-50.1897,27.8990,-50.3163
267.2999,-0.0112,0.1004,-0.0112,0.0000,0.0223,0.0161,0.0619,3.5135,27.6066,-50.0527,27.7635,-50.1892
267.3199,-0.0090,0.0006,-0.0090,0.0000,0.0180,0.0161,-0.0335,0.5135,27.4609,-49.9157,27.6097,-50.0443
267.3399,-0.0146,0.1859,-0.0146,0.0000,0.0291,0.0162,0.1406,3.5135,27.3159,-49.7779,27.4754,-49.9174
267.3599,-0.0150,0.1193,-0.0150,0.0000,0.0299,0.0162,0.0732,4.1766,27.1718,-49.6393,27.3130,-49.7633
267.3799,-0.0076,-0.1397,-0.0076,0.0000,0.0153,0.0162,-0.1712,1.1766,27.0278,-49.5005,27.1774,-49.6342
267.3999,-0.0151,0.1775,-0.0151,0.0000,0.0302,0.0162,0.1311,4.1766,26.8847,-49.3608,27.0422,-49.5050
267.4199,-0.0103,-0.0384,-0.0103,0.0000,0.0206,0.0162,-0.0753,1.1766,26.7418,-49.2209,26.8816,-49.3509
267.4399,-0.0122,0.0597,-0.0122,0.0000,0.0243,0.0163,0.0191,2.0901,26.5993,-49.0805,26.7356,-49.2103
267.4599,-0.0070,-0.1038,-0.0070,0.0000,0.0141,0.0163,-0.1342,-0.9099,26.4566,-48.9404,26.6052,-49.0843
267.4799,-0.0022,-0.1735,-0.0022,0.0000,0.0044,0.0163,-0.1942,-3.9099,26.3131,-48.8010,26.4551,-48.9387
267.4999,-0.0091,0.1414,-0.0091,0.0000,0.0183,0.0163,0.1068,-0.9099,26.1695,-48.6618,26.3199,-48.8072
267.5199,-0.0049,-0.0443,-0.0049,0.0000,0.0098,0.0163,-0.0704,-1.5512,26.0256,-48.5229,26.1737,-48.6644
267.5399,-0.0027,-0.0721,-0.0027,0.0000,0.0053,0.0163,-0.0938,-2.5239,25.8812,-48.3845,26.0272,-48.5207
267.5599,-0.0099,0.1951,-0.0099,0.0000,0.0197,0.0163,0.1590,0.4761,25.7369,-48.2461,25.8908,-48.3866
267.5799,-0.0125,0.1862,-0.0125,0.0000,0.0251,0.0164,0.1448,3.4761,25.5933,-48.1069,25.7358,-48.2336
267.5999,-0.0136,0.1368,-0.0136,0.0000,0.0272,0.0164,0.0933,4.7887,25.4505,-47.9668,25.6068,-48.1057
267.6199,-0.0141,0.1014,-0.0141,0.0000,0.0283,0.0164,0.0567,3.5482,25.3085,-47.8260,25.4531,-47.9529
267.6399,-0.0130,0.0357,-0.0130,0.0000,0.0260,0.0164,-0.0068,1.2481,25.1668,-47.6849,25.3143,-47.8143
267.6599,-0.0148,0.0946,-0.0148,0.0000,0.0297,0.0165,0.0484,3.3100,25.0257,-47.5431,25.1709,-47.6706
267.6799,-0.0140,0.0430,-0.0140,0.0000,0.0280,0.0165,-0.0015,1.5057,24.8849,-47.4011,25.0385,-47.5376
267.6999,-0.0139,0.0397,-0.0139,0.0000,0.0277,0.0165,-0.0045,1.3905,24.7443,-47.2588,24.8909,-47.3886
267.7199,-0.0167,0.1269,-0.0167,0.0000,0.0334,0.0166,0.0770,4.3905,24.6047,-47.1156,24.7463,-47.2422
267.7399,-0.0122,-0.0493,-0.0122,0.0000,0.0245,0.0166,-0.0904,1.3905,24.4653,-46.9722,24.6124,-47.1061
267.7599,-0.0160,0.1144,-0.0160,0.0000,0.0321,0.0166,0.0657,4.0048,24.3267,-46.8280,24.4653,-46.9562
267.7799,-0.0096,-0.1137,-0.0096,0.0000,0.0192,0.0166,-0.1496,1.0048,24.1884,-46.6836,24.3327,-46.8205
267.7999,-0.0082,-0.0720,-0.0082,0.0000,0.0164,0.0167,-0.1051,-1.9952,24.0496,-46.5396,24.1956,-46.6796
267.8199,-0.0074,-0.0372,-0.0074,0.0000,0.0149,0.0167,-0.0687,-1.3019,23.9105,-46.3958,24.0536,-46.5333
267.8399,-0.0124,0.1490,-0.0124,0.0000,0.0248,0.0167,0.1076,1.6981,23.7719,-46.2517,23.9227,-46.3980
267.8599,-0.0071,-0.0670,-0.0071,0.0000,0.0143,0.0167,-0.0980,-1.3019,23.6329,-46.1078,23.7767,-46.2465
267.8799,-0.0113,0.1111,-0.0113,0.0000,0.0226,0.0167,0.0718,1.6981,23.4943,-45.9637,23.6442,-46.1084
267.8999,-0.0084,-0.0141,-0.0084,0.0000,0.0169,0.0168,-0.0477,-0.4939,23.3556,-45.8196,23.5015,-45.9592
267.9199,-0.0128,0.1422,-0.0128,0.0000,0.0256,0.0168,0.0999,2.5061,23.2174,-45.6750,23.3562,-45.8068
267.9399,-0.0102,0.0106,-0.0102,0.0000,0.0205,0.0168,-0.0267,0.3710,23.0792,-45.5304,23.2264,-45.6702
267.9599,-0.0109,0.0440,-0.0109,0.0000,0.0217,0.0168,0.0055,1.5397,22.9414,-45.3854,23.0860,-45.5218
267.9799,-0.0116,0.0629,-0.0116,0.0000,0.0232,0.0168,0.0229,2.2032,22.8040,-45.2401,22.9505,-45.3783
267.9999,-0.0161,0.1848,-0.0161,0.0000,0.0322,0.0169,0.1357,5.2032,22.6677,-45.0937,22.8201,-45.2396
268.0199,-0.0115,-0.0274,-0.0115,0.0000,0.0230,0.0169,-0.0673,2.2032,22.5319,-44.9470,22.6760,-45.0857
268.0399,-0.0134,0.0648,-0.0134,0.0000,0.0267,0.0169,0.0212,2.2680,22.3965,-44.7998,22.5452,-44.9455
268.0599,-0.0096,-0.0577,-0.0096,0.0000,0.0193,0.0169,-0.0940,-0.7320,22.2609,-44.6527,22.4043,-44.7941
268.0799,-0.0134,0.1079,-0.0134,0.0000,0.0269,0.0170,0.0641,2.2680,22.1259,-44.5052,22.2608,-44.6393
268.0999,-0.0083,-0.0817,-0.0083,0.0000,0.0166,0.0170,-0.1152,-0.7320,21.9906,-44.3578,22.1327,-44.5006
268.1199,-0.0081,-0.0223,-0.0081,0.0000,0.0162,0.0170,-0.0555,-0.7796,21.8552,-44.2106,21.9977,-44.3539
268.1399,-0.0087,0.0271,-0.0087,0.0000,0.0175,0.0170,-0.0074,0.9490,21.7201,-44.0633,21.8592,-44.2029
268.1599,-0.0116,0.1179,-0.0116,0.0000,0.0233,0.0170,0.0776,3.9490,21.5857,-43.9151,21.7317,-44.0633
268.1799,-0.0088,-0.0088,-0.0088,0.0000,0.0177,0.0171,-0.0435,0.9490,21.4515,-43.7668,21.5895,-43.9071
268.1999,-0.0130,0.1407,-0.0130,0.0000,0.0261,0.0171,0.0976,3.9490,21.3181,-43.6178,21.4503,-43.7538
268.2199,-0.0073,-0.0848,-0.0073,0.0000,0.0146,0.0171,-0.1165,0.9490,21.1850,-43.4685,21.3214,-43.6113
268.2399,-0.0151,0.2117,-0.0151,0.0000,0.0301,0.0171,0.1644,3.9490,21.0526,-43.3186,21.1986,-43.4750
268.2599,-0.0064,-0.1389,-0.0064,0.0000,0.0128,0.0171,-0.1688,0.9490,20.9205,-43.1685,21.0525,-43.3122
268.2799,-0.0037,-0.1263,-0.0037,0.0000,0.0073,0.0172,-0.1508,-2.0510,20.7879,-43.0187,20.9206,-43.1648
268.2999,-0.0079,0.0838,-0.0079,0.0000,0.0158,0.0172,0.0508,0.9490,20.6556,-42.8688,20.7842,-43.0118
268.3199,-0.0033,-0.0819,-0.0033,0.0000,0.0066,0.0172,-0.1057,-2.0510,20.5228,-42.7192,20.6585,-42.8703
268.3399,-0.0057,0.0495,-0.0057,0.0000,0.0114,0.0172,0.0208,0.9490,20.3902,-42.5695,20.5275,-42.7224
268.3599,-0.0122,0.2326,-0.0122,0.0000,0.0245,0.0172,0.1909,3.9490,20.2584,-42.4190,20.3995,-42.5774
268.3799,-0.0083,0.0085,-0.0083,0.0000,0.0166,0.0172,-0.0253,0.9490,20.1268,-42.2684,20.2541,-42.4120
268.3999,-0.0083,0.0226,-0.0083,0.0000,0.0166,0.0172,-0.0113,0.7896,19.9954,-42.1176,20.1331,-42.2738
268.4199,-0.0106,0.0977,-0.0106,0.0000,0.0212,0.0173,0.0592,3.4190,19.8647,-41.9662,19.9893,-42.1090
268.4399,-0.0053,-0.0921,-0.0053,0.0000,0.0107,0.0173,-0.1200,0.4190,19.7341,-41.8148,19.8684,-41.9701
268.4599,0.0137,-0.5944,0.0137,0.0000,-0.0275,0.0172,-0.5842,-2.5810,19.6030,-41.6638,19.7250,-41.8045
268.4799,-0.0031,0.2332,-0.0031,0.0000,0.0062,0.0173,0.2097,0.4190,19.4720,-41.5127,19.6012,-41.6612
268.4999,-0.0013,0.0622,-0.0013,0.0000,0.0026,0.0173,0.0424,2.1762,19.3414,-41.3612,19.4723,-41.5114
268.5199,-0.0062,0.1842,-0.0062,0.0000,0.0123,0.0173,0.1546,5.1762,19.2119,-41.2088,19.3464,-41.3647
268.5399,-0.0134,0.3148,-0.0134,0.0000,0.0268,0.0173,0.2707,8.1762,19.0841,-41.0549,19.2213,-41.2183
268.5599,0.0055,-0.3993,0.0055,0.0000,-0.0109,0.0173,-0.4056,5.1762,18.9575,-40.9000,19.0796,-41.0519
268.5799,0.0119,-0.3659,0.0119,0.0000,-0.0238,0.0173,-0.3594,2.1762,18.8314,-40.7448,18.9606,-40.9116
268.5999,0.0091,-0.0812,0.0091,0.0000,-0.0181,0.0172,-0.0803,-0.8238,18.7051,-40.5898,18.8238,-40.7498
268.6199,0.0145,-0.1983,0.0145,0.0000,-0.0290,0.0172,-0.1865,-3.8238,18.5779,-40.4354,18.7006,-40.6036
268.6399,0.0142,-0.0848,0.0142,0.0000,-0.0283,0.0172,-0.0737,-2.9682,18.4502,-40.2815,18.5675,-40.4450
268.6599,0.0164,-0.1113,0.0164,0.0000,-0.0329,0.0172,-0.0956,-3.8972,18.3215,-40.1284,18.4342,-40.2856
268.6799,0.0159,-0.0418,0.0159,0.0000,-0.0318,0.0171,-0.0272,-1.4636,18.1926,-39.9755,18.3060,-40.1317
268.6999,0.0145,0.0150,0.0145,0.0000,-0.0290,0.0171,0.0269,0.5263,18.0638,-39.8225,18.1875,-39.9891
268.7199,0.0156,-0.0343,0.0156,0.0000,-0.0313,0.0171,-0.0201,-1.2003,17.9347,-39.6697,18.0482,-39.8207
268.7399,0.0098,0.1515,0.0098,0.0000,-0.0196,0.0170,0.1540,1.7997,17.8060,-39.5166,17.9314,-39.6789
268.7599,0.0092,0.0824,0.0092,0.0000,-0.0184,0.0170,0.0839,2.8857,17.6779,-39.3630,17.7969,-39.5152
268.7799,0.0066,0.1148,0.0066,0.0000,-0.0132,0.0170,0.1109,4.0172,17.5507,-39.2087,17.6715,-39.3619
268.7999,0.0058,0.0750,0.0058,0.0000,-0.0117,0.0170,0.0697,2.6247,17.4241,-39.0539,17.5451,-39.2070
268.8199,0.0059,0.0356,0.0059,0.0000,-0.0117,0.0170,0.0303,1.2454,17.2977,-38.8989,17.4254,-39.0596
268.8399,0.0126,-0.1830,0.0126,0.0000,-0.0252,0.0170,-0.1747,-1.7546,17.1710,-38.7442,17.2884,-38.8904
268.8599,0.0104,-0.0207,0.0104,0.0000,-0.0209,0.0169,-0.0168,-0.7254,17.0440,-38.5896,17.1641,-38.7363
268.8799,-0.0121,0.6612,-0.0121,0.0000,0.0242,0.0170,0.6200,2.2746,16.9176,-38.4346,17.0529,-38.5979
268.8999,-0.0073,0.1735,-0.0073,0.0000,0.0147,0.0170,0.1419,5.2746,16.7924,-38.2787,16.9164,-38.4274
268.9199,-0.0077,0.1053,-0.0077,0.0000,0.0154,0.0170,0.0729,3.6851,16.6679,-38.1222,16.7997,-38.2811
268.9399,-0.0099,0.1316,-0.0099,0.0000,0.0199,0.0170,0.0948,4.6074,16.5444,-37.9648,16.6656,-38.1125
268.9599,-0.0092,0.0574,-0.0092,0.0000,0.0184,0.0170,0.0220,2.0097,16.4214,-37.8071,16.5417,-37.9560
268.9799,-0.0029,-0.1444,-0.0029,0.0000,0.0057,0.0170,-0.1671,-0.9903,16.2982,-37.6496,16.4243,-37.8071
268.9999,-0.0123,0.2312,-0.0123,0.0000,0.0246,0.0171,0.1895,2.0097,16.1754,-37.4917,16.3071,-37.6581
269.0199,-0.0133,0.1544,-0.0133,0.0000,0.0266,0.0171,0.1108,5.0097,16.0537,-37.3330,16.1681,-37.4806
269.0399,0.0095,-0.5873,0.0095,0.0000,-0.0190,0.0171,-0.5853,2.0097,15.9325,-37.1739,16.0591,-37.3408
269.0599,0.0089,-0.2428,0.0089,0.0000,-0.0178,0.0171,-0.2421,-0.9903,15.8111,-37.0150,15.9253,-37.1687
269.0799,0.0060,-0.0233,0.0060,0.0000,-0.0121,0.0170,-0.0282,-0.8146,15.6894,-36.8562,15.8109,-37.0211
269.0999,0.0111,-0.1573,0.0111,0.0000,-0.0221,0.0170,-0.1522,-3.8146,15.5670,-36.6981,15.6797,-36.8510
269.1199,0.0100,-0.0414,0.0100,0.0000,-0.0200,0.0170,-0.0384,-1.4486,15.4442,-36.5403,15.5584,-36.6930
269.1399,0.0027,0.1995,0.0027,0.0000,-0.0053,0.0170,0.1878,1.5514,15.3217,-36.3821,15.4433,-36.5428
269.1599,0.0123,-0.1941,0.0123,0.0000,-0.0247,0.0170,-0.1864,-1.4486,15.1989,-36.2243,15.3286,-36.3924
269.1799,-0.0128,0.6614,-0.0128,0.0000,0.0257,0.0170,0.6187,1.5514,15.0765,-36.0661,15.1924,-36.2132
269.1999,-0.0110,0.2614,-0.0110,0.0000,0.0220,0.0170,0.2224,4.5514,14.9551,-35.9072,15.0857,-36.0722
269.2199,-0.0086,0.0667,-0.0086,0.0000,0.0172,0.0170,0.0325,2.3350,14.8342,-35.7479,14.9547,-35.8986
269.2399,-0.0088,0.0543,-0.0088,0.0000,0.0176,0.0171,0.0197,1.9010,14.7137,-35.5882,14.8428,-35.7496
269.2599,-0.0102,0.0842,-0.0102,0.0000,0.0203,0.0171,0.0468,2.9463,14.5939,-35.4281,14.7145,-35.5781
269.2799,-0.0095,0.0370,-0.0095,0.0000,0.0189,0.0171,0.0010,1.2943,14.4744,-35.2677,14.5957,-35.4188
269.2999,-0.0089,0.0190,-0.0089,0.0000,0.0177,0.0171,-0.0159,0.6644,14.3550,-35.1073,14.4832,-35.2673
269.3199,-0.0139,0.1765,-0.0139,0.0000,0.0277,0.0171,0.1317,3.6644,14.2364,-34.9462,14.3546,-35.0934
269.3399,-0.0113,0.0263,-0.0113,0.0000,0.0226,0.0172,-0.0134,0.9210,14.1181,-34.7850,14.2379,-34.9350
269.3599,-0.0143,0.1235,-0.0143,0.0000,0.0286,0.0172,0.0778,3.9210,14.0006,-34.6231,14.1173,-34.7707
269.3799,-0.0091,-0.0733,-0.0091,0.0000,0.0183,0.0172,-0.1088,0.9210,13.8834,-34.4611,14.0098,-34.6235
269.3999,-0.0078,-0.0521,-0.0078,0.0000,0.0156,0.0172,-0.0850,-1.8242,13.7657,-34.2994,13.8861,-34.4538
269.4199,-0.0094,0.0413,-0.0094,0.0000,0.0187,0.0172,0.0053,1.1758,13.6483,-34.1374,13.7750,-34.3005
269.4399,-0.0073,-0.0229,-0.0073,0.0000,0.0146,0.0173,-0.0548,-0.8007,13.5307,-33.9757,13.6549,-34.1344
269.4599,-0.0090,0.0583,-0.0090,0.0000,0.0180,0.0173,0.0230,2.0421,13.4136,-33.8135,13.5350,-33.9677
269.4799,-0.0101,0.0771,-0.0101,0.0000,0.0201,0.0173,0.0397,2.6986,13.2971,-33.6510,13.4236,-33.8123
269.4999,-0.0159,0.2293,-0.0159,0.0000,0.0318,0.0173,0.1801,5.6986,13.1819,-33.4875,13.2971,-33.6351
269.5199,-0.0101,-0.0439,-0.0101,0.0000,0.0202,0.0173,-0.0815,2.6986,13.0673,-33.3236,13.1920,-33.4872
269.5399,-0.0127,0.0799,-0.0127,0.0000,0.0255,0.0174,0.0371,2.7972,12.9533,-33.1592,13.0671,-33.3108
269.5599,-0.0082,-0.0767,-0.0082,0.0000,0.0164,0.0174,-0.1105,-0.2028,12.8393,-32.9949,12.9545,-33.1511
269.5799,-0.0094,0.0207,-0.0094,0.0000,0.0188,0.0174,-0.0155,0.7245,12.7255,-32.8304,12.8382,-32.9856
269.5999,-0.0063,-0.0640,-0.0063,0.0000,0.0125,0.0174,-0.0939,-2.2389,12.6112,-32.6663,12.7313,-32.8327
269.6199,-0.0047,-0.0577,-0.0047,0.0000,0.0094,0.0174,-0.0846,-2.0206,12.4964,-32.5026,12.6122,-32.6617
269.6399,-0.0085,0.1012,-0.0085,0.0000,0.0169,0.0174,0.0668,0.9794,12.3818,-32.3386,12.5041,-32.5060
269.6599,-0.0064,0.0028,-0.0064,0.0000,0.0128,0.0175,-0.0275,0.0988,12.2672,-32.1747,12.3882,-32.3382
269.6799,-0.0085,0.0809,-0.0085,0.0000,0.0170,0.0175,0.0464,2.8306,12.1533,-32.0103,12.2703,-32.1667
269.6999,-0.0121,0.1619,-0.0121,0.0000,0.0242,0.0175,0.1202,5.6676,12.0407,-31.8450,12.1651,-32.0132
269.7199,-0.0100,0.0338,-0.0100,0.0000,0.0201,0.0175,-0.0038,2.6676,11.9287,-31.6793,12.0438,-31.8355
269.7399,-0.0151,0.1877,-0.0151,0.0000,0.0303,0.0176,0.1399,5.6676,11.8181,-31.5127,11.9423,-31.6861
269.7599,-0.0078,-0.1086,-0.0078,0.0000,0.0156,0.0176,-0.1418,2.6676,11.7080,-31.3457,11.8258,-31.5139
269.7799,-0.0098,0.0292,-0.0098,0.0000,0.0196,0.0176,-0.0079,1.0235,11.5982,-31.1785,11.7061,-31.3361
269.7999,-0.0096,0.0286,-0.0096,0.0000,0.0192,0.0176,-0.0082,1.0024,11.4887,-31.0112,11.6050,-31.1854
269.8199,0.0042,-0.3783,0.0042,0.0000,-0.0083,0.0176,-0.3876,-1.9976,11.3786,-30.8442,11.4863,-31.0078
269.8399,0.0098,-0.3312,0.0098,0.0000,-0.0197,0.0176,-0.3292,-4.9976,11.2674,-30.6780,11.3833,-30.8529
269.8599,-0.0131,0.5371,-0.0131,0.0000,0.0263,0.0176,0.4932,-1.9976,11.1558,-30.5121,11.2603,-30.6670
269.8799,-0.0038,-0.0173,-0.0038,0.0000,0.0075,0.0176,-0.0424,-0.6053,11.0439,-30.3462,11.1592,-30.5136
269.8999,-0.0083,0.1434,-0.0083,0.0000,0.0167,0.0176,0.1091,2.3947,10.9327,-30.1800,11.0438,-30.3379
269.9199,-0.0106,0.1490,-0.0106,0.0000,0.0211,0.0176,0.1102,5.2136,10.8227,-30.0130,10.9428,-30.1832
269.9399,-0.0099,0.0681,-0.0099,0.0000,0.0198,0.0177,0.0306,2.3842,10.7132,-29.8456,10.8325,-30.0138
269.9599,-0.0088,0.0187,-0.0088,0.0000,0.0177,0.0177,-0.0167,0.6534,10.6039,-29.6782,10.7202,-29.8402
269.9799,-0.0144,0.1931,-0.0144,0.0000,0.0287,0.0177,0.1466,3.6534,10.4954,-29.5101,10.6066,-29.6641
269.9999,-0.0116,0.0279,-0.0116,0.0000,0.0231,0.0177,-0.0130,0.9748,10.3872,-29.3420,10.5016,-29.5004
270.0199,-0.0157,0.1596,-0.0157,0.0000,0.0315,0.0178,0.1104,3.9748,10.2799,-29.1732,10.4025,-29.3453
270.0399,-0.0120,-0.0137,-0.0120,0.0000,0.0240,0.0178,-0.0555,0.9748,10.1728,-29.0043,10.2916,-29.1710
270.0599,-0.0128,0.0430,-0.0128,0.0000,0.0257,0.0178,-0.0005,1.5048,10.0661,-28.8351,10.1789,-28.9930
270.0799,-0.0115,0.0019,-0.0115,0.0000,0.0229,0.0178,-0.0389,0.0663,9.9594,-28.6659,10.0748,-28.8276
270.0999,-0.0119,0.0355,-0.0119,0.0000,0.0237,0.0179,-0.0061,1.2416,9.8530,-28.4966,9.9697,-28.6601
270.1199,-0.0151,0.1346,-0.0151,0.0000,0.0301,0.0179,0.0865,4.2416,9.7475,-28.3266,9.8680,-28.4972
270.1399,-0.0123,0.0026,-0.0123,0.0000,0.0245,0.0179,-0.0398,1.2416,9.6424,-28.1565,9.7580,-28.3202
270.1599,-0.0146,0.0947,-0.0146,0.0000,0.0292,0.0179,0.0476,3.3147,9.5381,-27.9858,9.6485,-28.1432
270.1799,-0.0146,0.0693,-0.0146,0.0000,0.0293,0.0180,0.0221,2.4265,9.4344,-27.8148,9.5527,-27.9874
270.1999,-0.0114,-0.0400,-0.0114,0.0000,0.0228,0.0180,-0.0808,-0.5735,9.3305,-27.6439,9.4455,-27.8126
270.2199,-0.0127,0.0454,-0.0127,0.0000,0.0255,0.0180,0.0019,1.5889,9.2270,-27.4728,9.3357,-27.6323
270.2399,-0.0103,-0.0271,-0.0103,0.0000,0.0207,0.0180,-0.0658,-0.9479,9.1233,-27.3018,9.2367,-27.4691
270.2599,-0.0119,0.0558,-0.0119,0.0000,0.0238,0.0181,0.0139,1.9518,9.0200,-27.1305,9.1296,-27.2917
270.2799,-0.0116,0.0380,-0.0116,0.0000,0.0231,0.0181,-0.0032,1.3292,8.9171,-26.9590,9.0313,-27.1281
270.2999,-0.0143,0.1225,-0.0143,0.0000,0.0286,0.0181,0.0758,4.2892,8.8152,-26.7869,8.9223,-26.9457
270.3199,-0.0144,0.0824,-0.0144,0.0000,0.0288,0.0182,0.0355,2.8838,8.7140,-26.6144,8.8294,-26.7894
270.3399,-0.0106,-0.0513,-0.0106,0.0000,0.0211,0.0182,-0.0907,-0.1162,8.6127,-26.4420,8.7242,-26.6118
270.3599,-0.0107,0.0016,-0.0107,0.0000,0.0213,0.0182,-0.0379,0.0569,8.5115,-26.2695,8.6193,-26.4335
270.3799,-0.0111,0.0351,-0.0111,0.0000,0.0221,0.0182,-0.0052,1.2289,8.4106,-26.0968,8.5225,-26.2684
270.3999,-0.0119,0.0628,-0.0119,0.0000,0.0238,0.0182,0.0207,2.1965,8.3102,-25.9238,8.4225,-26.0967
270.4199,-0.0136,0.1018,-0.0136,0.0000,0.0272,0.0183,0.0563,3.5619,8.2107,-25.7504,8.3236,-25.9262
270.4399,-0.0103,-0.0280,-0.0103,0.0000,0.0206,0.0183,-0.0669,0.5619,8.1113,-25.5768,8.2180,-25.7431
270.4599,-0.0098,-0.0045,-0.0098,0.0000,0.0197,0.0183,-0.0425,-0.1583,8.0118,-25.4033,8.1194,-25.5713
270.4799,-0.0135,0.1275,-0.0135,0.0000,0.0269,0.0183,0.0822,2.8417,7.9131,-25.2294,8.0250,-25.4059
270.4999,-0.0107,-0.0002,-0.0107,0.0000,0.0214,0.0184,-0.0400,-0.0069,7.8143,-25.0554,7.9236,-25.2273
270.5199,-0.0107,0.0219,-0.0107,0.0000,0.0214,0.0184,-0.0179,0.7652,7.7157,-24.8814,7.8230,-25.0491
270.5399,-0.0136,0.1170,-0.0136,0.0000,0.0271,0.0184,0.0715,3.7652,7.6181,-24.7069,7.7220,-24.8694
270.5599,-0.0138,0.0851,-0.0138,0.0000,0.0276,0.0184,0.0390,2.9788,7.5212,-24.5319,7.6244,-24.6946
270.5799,-0.0121,0.0133,-0.0121,0.0000,0.0243,0.0185,-0.0295,0.4638,7.4244,-24.3569,7.5332,-24.5305
270.5999,-0.0121,0.0279,-0.0121,0.0000,0.0242,0.0185,-0.0148,0.9760,7.3278,-24.1818,7.4363,-24.3551
270.6199,-0.0155,0.1394,-0.0155,0.0000,0.0311,0.0185,0.0898,3.9760,7.2322,-24.0061,7.3430,-24.1852
270.6399,-0.0124,-0.0043,-0.0124,0.0000,0.0248,0.0185,-0.0477,0.9760,7.1369,-23.8303,7.2446,-24.0051
270.6599,-0.0120,0.0111,-0.0120,0.0000,0.0241,0.0186,-0.0315,0.3892,7.0416,-23.6544,7.1488,-23.8289
270.6799,-0.0116,0.0154,-0.0116,0.0000,0.0232,0.0186,-0.0264,0.5383,6.9465,-23.4785,7.0508,-23.6473
270.6999,-0.0167,0.1822,-0.0167,0.0000,0.0334,0.0186,0.1303,3.5383,6.8522,-23.3021,6.9625,-23.4831
270.7199,-0.0127,-0.0098,-0.0127,0.0000,0.0254,0.0186,-0.0537,0.5383,6.7581,-23.1256,6.8610,-23.2930
270.7399,-0.0159,0.1161,-0.0159,0.0000,0.0318,0.0187,0.0657,3.5383,6.6649,-22.9487,6.7737,-23.1285
270.7599,-0.0154,0.0643,-0.0154,0.0000,0.0308,0.0187,0.0149,2.2514,6.5722,-22.7715,6.6715,-22.9348
270.7799,-0.0143,0.0253,-0.0143,0.0000,0.0287,0.0187,-0.0221,0.8850,6.4797,-22.5941,6.5793,-22.7591
270.7999,-0.0123,-0.0237,-0.0123,0.0000,0.0246,0.0188,-0.0670,-0.8296,6.3870,-22.4169,6.4914,-22.5904
270.8199,-0.0158,0.1184,-0.0158,0.0000,0.0316,0.0188,0.0680,2.1704,6.2949,-22.2394,6.3942,-22.4029
